ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'TV49213,Busisiwe,Dlomo,Female,1995-10-12,29,Temporary Visa,Eswatini,41849381,Study Visa,2023-07-26,2025-12-05,VIS97642,N/A,jnontuli@com,+1-925-699-8584x524,"6288 Queen Umgwaqo, Mahikeng, 5531",Rustenburg,KwaZulu-Natal,7953,Physiotherapist,Zulu,18
'AS632709,Xavier,Lefort,Male,1989-11-08,35,Citizen,United States,824369665,Asylum Seeker Permit,2024-05-25,2026-05-25,ASP57570,Appeal Pending,gonzalezhortense@us.com,0236858509,"36, rue de Alexandre, 89914 Gay",Lamy-sur-Lacombe,Eastern Cape,32741,ingénieur électronicien électronicienne,French,3
'4109205802003,Mandlakhe,Khosini,Male,1941-09-20,83,Permanent Resident,South Africa,55363828,N/A,N/A,N/A,N/A,N/A,gmabhodla@za.net,001-704-516-3602x77336,"172 King Indlela, Vereeniging, 4938",eGoli,Western Cape,9459,Charity officer,Zulu,N/A
'5805043161031,Busisiwe,Dimbane,Female,1958-05-04,67,Permanent Resident,South Africa,96980946,N/A,N/A,N/A,N/A,N/A,nonjabulo33@za.net,505.741.1522x580,"125 Commissioner Indlela, Sasolburg, 5045",Vereeniging,Gauteng,3528,Patent attorney,Zulu,N/A
'6709025683047,Nhlanhla,Ngcemu,Male,1967-09-02,58,Permanent Resident,South Africa,21120902,N/A,N/A,N/A,N/A,N/A,nobuhle73@za.net,+1-258-716-9992x6197,"899 Jan Smuts Ithafa, Boksburg, 5776",Middelburg,North West,7886,"Surveyor, rural practice",Zulu,N/A
'6402141763004,Gugu,Nxumalo,Female,1964-02-14,61,Citizen,South Africa,68671500,N/A,N/A,N/A,N/A,N/A,xdimbani@za.net,+1-246-396-0471x8924,"4229 Smith Umgwaqo, Upington, 6858",Sasolburg,Eastern Cape,9875,"Designer, fashion/clothing",Zulu,N/A
'7309272904056,Sihawukele,Mnguni,Female,1973-09-27,51,Citizen,South Africa,45644442,N/A,N/A,N/A,N/A,N/A,gcugcwazakhele@co.za,001-832-909-0992x996,"6343 York Indlela, Randfontein, 7159",Bloemfontein,KwaZulu-Natal,1378,Broadcast journalist,Zulu,N/A
'8707107460004,Langalibalele,Mbonane,Male,1987-07-10,38,Citizen,South Africa,58400675,N/A,N/A,N/A,N/A,N/A,shandumlungisi@africa.com,730-877-5650x425,"95 Paul Kruger Ithafa, Krugersdorp, 4712",Vereeniging,Northern Cape,4491,"Psychologist, prison and probation services",Zulu,N/A
'6307092346085,Owethu,Jokiwe,Female,1963-07-09,62,Citizen,South Africa,37124892,N/A,N/A,N/A,N/A,N/A,bhedleninothando@africa.com,761-303-2053x14188,"932 Grey Indlela, Upington, 5547",Benoni,KwaZulu-Natal,3489,Analytical chemist,Zulu,N/A
'TV18261,Irina,Correia,Female,2005-06-21,20,Citizen,Mozambique,MO302062,Relative's Visa,2023-10-27,2024-11-24,VIS62718,N/A,alvesteresa@mozambique.com,(351) 929006101,"Travessa Eva Carvalho, 68, 9552-304 Reguengos de Monsaraz",Ílhavo,North West,1554-624,Ministro de culto,Portuguese,20
'8005077150045,Thando,Mgwaba,Male,1980-05-07,45,Citizen,South Africa,38929150,N/A,N/A,N/A,N/A,N/A,nomvula01@za.net,618-215-0066x6161,"96 Commissioner Isitaladi, Soweto, 5717",Boksburg,Limpopo,6722,Naval architect,Zulu,N/A
'7704115694074,Bhekani,Wasendlunkulu,Male,1977-04-11,48,Citizen,South Africa,52337986,N/A,N/A,N/A,N/A,N/A,mtimandethalente@africa.com,001-224-448-6289,"8852 Charles Isitaladi, Tembisa, 1205",Vanderbijlpark,Northern Cape,6781,Manufacturing systems engineer,Zulu,N/A
'PR25397367,Claudine,Lefebvre,Female,1992-03-26,33,Permanent Resident,Democratic Republic of Congo,61106319,Relative's Visa,2024-05-04,2034-05-02,PER29695,N/A,barbiergeorges@net,+33 (0)2 43 93 46 17,"42, rue de Antoine, 92763 Le GallVille",Ramosdan,Northern Cape,25834,gestionnaire de données cliniques,French,3
'TV85495,Ndumiso,Manana,Female,1986-08-25,39,Citizen,Eswatini,60095094,Work Visa,2024-11-11,2025-04-23,VIS68674,N/A,thembekilemlaba@net,(796)358-7484,"60 Cecil Umgwaqo, Upington, 9148",Potchefstroom,KwaZulu-Natal,1470,Facilities manager,Zulu,8
'TV10746,Musa,Shelembe,Male,1987-02-18,38,Temporary Visa,Lesotho,81113274,Business Visa,2024-10-04,2025-02-27,VIS73837,N/A,kmkhokeleleki@com,(328)367-7122x61173,"75 Walter Sisulu Indlela, Tembisa, 6354",Centurion,Eastern Cape,4372,"Psychologist, prison and probation services",Zulu,8
'TV83190,Bhekani,Sembathwa,Male,1981-05-13,44,Citizen,Eswatini,92217744,Critical Skills Visa,2023-06-25,2025-01-02,VIS14700,N/A,gugu84@org,(957)616-2397,"1653 High Indawo, Polokwane, 1366",George,Free State,1697,Trade union research officer,Zulu,14
'PR23568858,Hélène,Bodin,Female,2002-02-16,23,Citizen,United States,483087288,Business Visa,2025-03-13,2035-03-11,PER67743,N/A,legrandjeannine@com,+33 4 23 04 22 98,"44, rue de Fouquet, 97367 Allard-sur-Ramos",Grégoire,North West,97396,sellier,French,13
'8307157899096,Zenzele,Mwelase,Male,1983-07-15,42,Citizen,South Africa,79290360,N/A,N/A,N/A,N/A,N/A,mkhumbuzilondisizwe@africa.com,001-421-278-8551,"199 Rivonia Indawo, George, 6664",eGoli,Limpopo,4387,Ophthalmologist,Zulu,N/A
'TV85742,Jeanne,Breton,Female,1971-04-10,54,Citizen,Democratic Republic of Congo,76624936,Corporate Visa,2024-09-03,2025-05-06,VIS30326,N/A,suzanne42@net,0498697020,"943, boulevard Anne Monnier, 63855 Sainte Aurélie",De Sousadan,KwaZulu-Natal,09796,aide-soignant,French,0
'5302219808030,Luyanda,Vilakazi,Male,1953-02-21,72,Citizen,South Africa,52517839,N/A,N/A,N/A,N/A,N/A,lwandile25@za.net,(350)246-0734,"98 Gandhi Umgwaqo, Stellenbosch, 4912",George,Limpopo,2611,Transport planner,Zulu,N/A
'6810112326061,Ndumiso,Dlambula,Female,1968-10-11,56,Permanent Resident,South Africa,87123087,N/A,N/A,N/A,N/A,N/A,langalibaleleshengele@za.net,+1-942-360-3700x642,"585 Grey Ithafa, Mahikeng, 6795",iKapa,North West,2656,Clinical research associate,Zulu,N/A
'8306112949022,Olwethu,Mabuza,Female,1983-06-11,42,Citizen,South Africa,36414441,N/A,N/A,N/A,N/A,N/A,thalenteguma@za.net,737-220-9612,"585 Jan Smuts Umgwaqo, Rustenburg, 8043",Uitenhage,Mpumalanga,4084,Make,Zulu,N/A
'TV58235,Nqobizitha,Bhembe,Female,1991-07-07,34,Citizen,Eswatini,67726799,Corporate Visa,2024-07-25,2026-01-06,VIS98754,N/A,nqobizitha12@org,001-930-552-4689,"16 Albertina Sisulu Isitaladi, Mahikeng, 1838",eThekwini,Free State,1782,Dispensing optician,Zulu,18
'TV31915,Londiwe,Dimbani,Female,1994-07-09,31,Citizen,Somalia,26387163,Retirement Visa,2023-11-27,2025-11-27,VIS94808,N/A,mbilithandeka@com,001-638-971-3548x0701,"7732 Queen Indawo, Kimberley, 9669",Mbombela,North West,5791,"Engineer, electronics",Zulu,9
'9002040406078,Nomagugu,Gcaba,Female,1990-02-04,35,Citizen,South Africa,34595164,N/A,N/A,N/A,N/A,N/A,nxamalalasimphiweyinkosi@africa.com,(575)449-9582x887,"3966 President Indawo, Rustenburg, 8735",Klerksdorp,Free State,1149,Magazine features editor,Zulu,N/A
'PR10028941,Georges,Delorme,Male,1999-08-16,26,Citizen,Democratic Republic of Congo,48658584,Work Visa,2024-05-18,2034-05-16,PER68066,N/A,benjamin02@com,0324641426,"51, rue Da Costa, 05952 Thomas",Sainte Franck-sur-Mer,Western Cape,40438,hot liner,French,14
'TV49641,萍,黄,Female,1999-03-11,26,Citizen,China,75389314,Relative's Visa,2023-03-13,2023-07-10,VIS31775,N/A,fuli@china.com,18161055168,河北省长春市蓟州合山路t座 628538,辛集县,Gauteng,591141,其他,Mandarin,19
'9402200813087,Zenzile,Mkhonza,Female,1994-02-20,31,Citizen,South Africa,60162511,N/A,N/A,N/A,N/A,N/A,msondisa@za.net,808.593.7374,"72 Grey Indawo, Rustenburg, 2918",Witbank,North West,5775,Veterinary surgeon,Zulu,N/A
'PR66373016,秀英,刘,Female,1979-07-22,46,Temporary Visa,China,36953054,Retirement Visa,2024-01-12,2034-01-09,PER93768,N/A,gliu@china.com,13697498149,贵州省丽华县孝南高街x座 642644,西宁县,North West,452216,灯光师,Mandarin,12
'AS476514,Manon,Chauvin,Female,1971-10-15,53,Permanent Resident,Democratic Republic of Congo,83444098,Asylum Seeker Permit,2025-03-13,2027-03-13,ASP73955,Interview Scheduled,ncharles@com,03 85 41 78 47,"91, chemin Maillet, 58517 Leconte",Benoit-sur-Tessier,Limpopo,84842,chef de projet informatique,French,8
'4912070258043,Nomalanga,Chamane,Female,1949-12-07,75,Citizen,South Africa,49211535,N/A,N/A,N/A,N/A,N/A,mnqobi30@africa.com,2854156228,"72 Thomas Umgwaqo, Bloemfontein, 6203",Sasolburg,Northern Cape,6586,"Scientist, audiological",Zulu,N/A
'5112067825002,Mandla,Magubane,Male,1951-12-06,73,Temporary Visa,South Africa,59357990,N/A,N/A,N/A,N/A,N/A,ocibane@co.za,659.390.1185x46797,"3106 Grey Isitaladi, Rustenburg, 9082",Potchefstroom,Limpopo,5361,Interior and spatial designer,Zulu,N/A
'9110072199074,Bhekokwakhe,Mdotshana,Female,1991-10-07,33,Permanent Resident,South Africa,64784877,N/A,N/A,N/A,N/A,N/A,thuthukile11@africa.com,793.903.7518x163,"4144 James Indlela, George, 4379",Tembisa,Eastern Cape,5461,Social worker,Zulu,N/A
'5608126632070,Mzamo,Mabuza,Male,1956-08-12,69,Citizen,South Africa,63840316,N/A,N/A,N/A,N/A,N/A,londisizwemhayise@za.net,473-553-9791,"6320 High Isitaladi, uMgungundlovu, 1194",Tembisa,North West,3776,Medical laboratory scientific officer,Zulu,N/A
'9809023589007,Nobuhle,Jamasijadu,Female,1998-09-02,27,Temporary Visa,South Africa,87630139,N/A,N/A,N/A,N/A,N/A,qmadonsela@africa.com,979.956.9474x43460,"6131 Church Isitaladi, Vanderbijlpark, 5487",eThekwini,North West,6490,"Editor, commissioning",Zulu,N/A
'5001021137021,Londiwe,Mbende,Female,1950-01-02,75,Permanent Resident,South Africa,99121064,N/A,N/A,N/A,N/A,N/A,fduma@co.za,+1-961-599-7867x418,"69 Charles Isitaladi, Boksburg, 2846",Middelburg,North West,7834,Haematologist,Zulu,N/A
'8502034959001,Nomathalente,Njomane,Female,1985-02-03,40,Citizen,South Africa,90195347,N/A,N/A,N/A,N/A,N/A,msuthuthabani@africa.com,001-639-494-3281,"1168 Smith Indawo, Middelburg, 5027",Welkom,Western Cape,5565,"Radiographer, therapeutic",Zulu,N/A
'TV95767,Luyanda,Dikane,Male,1975-08-25,50,Citizen,Eswatini,81281765,Work Visa,2023-06-25,2025-10-12,VIS17468,N/A,jabulanintenga@net,913-655-7226x424,"123 George Indlela, iBhayi, 3096",Mahikeng,North West,2993,Public relations account executive,Zulu,15
'5508109300051,Bandile,Ndinisa,Male,1955-08-10,70,Temporary Visa,South Africa,67843938,N/A,N/A,N/A,N/A,N/A,nozizweandile@za.net,530-685-1370x932,"7061 Jan Smuts Ithafa, Krugersdorp, 7418",iBhayi,North West,7571,"Scientist, biomedical",Zulu,N/A
'PR63001269,पद्मिनी,चतुर्वेदी,Female,1977-09-01,48,Citizen,India,69381367,Work Visa,2024-10-08,2034-10-06,PER56708,N/A,sndiip11@co.in,046-10296194,"2 मल्होत्रा, अगरतला 852765",अलीगढ,North West,668541,"Research officer, trade union",Hindi,7
'7801206435018,Thando,Mashimane,Male,1978-01-20,47,Citizen,South Africa,60845385,N/A,N/A,N/A,N/A,N/A,hndlondlo@africa.com,8943352885,"3119 William Ithafa, Krugersdorp, 6150",Thohoyandou,Mpumalanga,5553,Equities trader,Zulu,N/A
'8601291161037,Nonhlanhla,Nodlomo,Female,1986-01-29,39,Citizen,South Africa,56622155,N/A,N/A,N/A,N/A,N/A,sokhuluthuthukile@africa.com,+1-221-251-2522x5313,"1318 Clarence Umgwaqo, Stellenbosch, 7514",Middelburg,Free State,7346,Environmental education officer,Zulu,N/A
'8607189828011,Lwandile,Khulu,Male,1986-07-18,39,Permanent Resident,South Africa,87281108,N/A,N/A,N/A,N/A,N/A,gcibane@za.net,001-352-248-0730x947,"10 Milner Indawo, Thohoyandou, 3318",Vanderbijlpark,Limpopo,3184,Fine artist,Zulu,N/A
'PR95402585,Njabulo,Hlabangane,Male,1980-02-17,45,Citizen,Somalia,94605291,Corporate Visa,2024-04-21,2034-04-19,PER65461,N/A,ngomanebusisiwe@org,579.862.7939x3816,"3916 Thomas Umgwaqo, Boksburg, 4758",Boksburg,Western Cape,3858,Diplomatic Services operational officer,Zulu,7
'4807281079049,Nothando,Mabuya,Female,1948-07-28,77,Asylum Seeker,South Africa,15076203,N/A,N/A,N/A,N/A,N/A,langalibalele28@africa.com,581-655-8762x9454,"258 Adelaide Indlela, Vanderbijlpark, 3430",Tembisa,KwaZulu-Natal,3699,Visual merchandiser,Zulu,N/A
'9301303707045,Zinhle,Mazalankosi,Female,1993-01-30,32,Citizen,South Africa,57522066,N/A,N/A,N/A,N/A,N/A,gugulethumkhokeleleki@za.net,(795)847-4962x52811,"80 Cecil Ithafa, uMgungundlovu, 4836",Mahikeng,Eastern Cape,3188,Chartered management accountant,Zulu,N/A
'6206165640004,Mandla,Fakazi,Male,1962-06-16,63,Permanent Resident,South Africa,98841684,N/A,N/A,N/A,N/A,N/A,sibusisonyokayebululu@africa.com,492-735-9519x2709,"45 Grey Indawo, Vereeniging, 4644",Vanderbijlpark,Mpumalanga,7922,Firefighter,Zulu,N/A
'PR62410172,Luyanda,Mtuswa,Male,1979-07-25,46,Temporary Visa,Zambia,42736131,Business Visa,2023-07-18,2033-07-15,PER30463,N/A,madinanenomcebo@org,2139713657,"61 George Indawo, Klerksdorp, 5082",Potchefstroom,Gauteng,7095,Associate Professor,Zulu,19
'7612288468049,Mzamo,Makhunga,Male,1976-12-28,48,Permanent Resident,South Africa,60558540,N/A,N/A,N/A,N/A,N/A,sdukada@co.za,2506293061,"835 Jan Smuts Isitaladi, Welkom, 5779",eThekwini,Western Cape,3931,"Conservator, furniture",Zulu,N/A
'AS402307,岩,李,Male,1977-04-01,48,Citizen,China,31351528,Asylum Seeker Permit,2025-05-30,2027-05-30,ASP85270,Refugee Status Granted,minma@com.cn,14742247728,福建省帆县沈河姜路P座 654405,梅市,Mpumalanga,677691,金融/经济研究员,Mandarin,10
'5811098596000,Vusumuzi,Mnikathi,Male,1958-11-09,66,Citizen,South Africa,53671793,N/A,N/A,N/A,N/A,N/A,mthantimthokozisi@za.net,529.418.1562x5928,"4075 Adelaide Umgwaqo, eThekwini, 2290",Bethlehem,Mpumalanga,3498,Event organiser,Zulu,N/A
'7411213429033,Sibongile,Mazalankosi,Female,1974-11-21,50,Citizen,South Africa,41226605,N/A,N/A,N/A,N/A,N/A,noxolo68@co.za,989-675-1652,"62 Commissioner Umgwaqo, Uitenhage, 7535",George,North West,7208,Film/video editor,Zulu,N/A
'TV21831,स्वप्निल,दासगुप्ता,Male,2000-04-18,25,Citizen,India,27330223,Critical Skills Visa,2025-01-25,2026-09-01,VIS87812,N/A,mitraagautm@co.in,01708 384523,"75/8907 दासगुप्ता, चित्तूर-212550",भागलपुर,Limpopo,427582,Higher education careers adviser,Hindi,16
'PR20795245,Andile,Bhedleni,Male,1971-11-07,53,Citizen,Malawi,39287529,Work Visa,2024-12-27,2034-12-25,PER91041,N/A,simphiwe86@org,521-678-1502,"52 Jan Smuts Indlela, Newcastle, 9440",Upington,Free State,9961,Plant breeder/geneticist,Zulu,1
'5903271718068,Thalente,Mbili,Female,1959-03-27,66,Citizen,South Africa,53866805,N/A,N/A,N/A,N/A,N/A,mthokozisi69@za.net,939-390-3834x37023,"57 Voortrekker Indlela, uMgungundlovu, 5240",eThekwini,Eastern Cape,2349,"Engineer, agricultural",Zulu,N/A
'7507252371041,Nomathemba,Mahlase,Female,1975-07-25,50,Citizen,South Africa,86616104,N/A,N/A,N/A,N/A,N/A,oshoba@co.za,001-226-632-6883x78455,"29 West Ithafa, Bethlehem, 9345",George,Limpopo,8500,Photographer,Zulu,N/A
'6508189769001,Jabulani,Mbonane,Male,1965-08-18,60,Citizen,South Africa,95889576,N/A,N/A,N/A,N/A,N/A,gazunoxolo@africa.com,001-974-268-1927x1774,"26 Adelaide Isitaladi, Newcastle, 3014",Stellenbosch,Mpumalanga,2640,Television/film/video producer,Zulu,N/A
'8705107023062,Minenhle,Hlongwane,Male,1987-05-10,38,Citizen,South Africa,62510427,N/A,N/A,N/A,N/A,N/A,gedezamusa@africa.com,001-714-975-7682,"892 Walter Sisulu Ithafa, eThekwini, 8218",Middelburg,KwaZulu-Natal,7451,"Radiographer, diagnostic",Zulu,N/A
'9607244168026,Dumisile,Gambuse,Female,1996-07-24,29,Citizen,South Africa,69418491,N/A,N/A,N/A,N/A,N/A,luyanda64@za.net,001-702-496-0523x758,"679 Thomas Umgwaqo, iKapa, 7111",Mahikeng,Limpopo,6241,Professor Emeritus,Zulu,N/A
'6102207276093,Nhlanhla,Dumisa,Male,1961-02-20,64,Permanent Resident,South Africa,12359600,N/A,N/A,N/A,N/A,N/A,dungeamahle@africa.com,765.942.1739x8177,"8381 Frere Indawo, Mbombela, 1625",Polokwane,Gauteng,7793,"Doctor, general practice",Zulu,N/A
'8710237469038,Lwandile,Gwamanda,Male,1987-10-23,37,Citizen,South Africa,19880410,N/A,N/A,N/A,N/A,N/A,gabadelanothando@za.net,+1-207-239-8225,"3959 Adelaide Indawo, Mahikeng, 2846",Randfontein,North West,8865,Museum/gallery curator,Zulu,N/A
'PR89381927,Minenhle,Madonsela,Male,1992-06-01,33,Permanent Resident,Zambia,64026162,Work Visa,2025-01-07,2035-01-05,PER74174,N/A,gugulethuntanzi@org,359.513.6869,"662 Gandhi Umgwaqo, Mahikeng, 5044",George,KwaZulu-Natal,7689,"Optician, dispensing",Zulu,4
'TV78124,Mcebisi,Mangena,Male,2004-10-23,20,Permanent Resident,Ethiopia,90627162,Critical Skills Visa,2024-03-29,2026-12-22,VIS35187,N/A,dndlangamandla@org,5516017738,"93 Paul Kruger Indawo, Polokwane, 1469",Thohoyandou,Gauteng,3555,"Runner, broadcasting/film/video",Zulu,10
'9910275199071,Zenzele,Nsindane,Male,1999-10-27,25,Citizen,South Africa,52583379,N/A,N/A,N/A,N/A,N/A,pgcaleka@co.za,+1-282-957-9740,"7370 William Umgwaqo, uMgungundlovu, 4643",Benoni,Free State,4769,Dance movement psychotherapist,Zulu,N/A
'PR92910240,Lungile,Xulu,Male,1976-08-02,49,Citizen,Zambia,96073452,Work Visa,2023-07-19,2033-07-16,PER12731,N/A,nobuhle08@com,357-492-7947,"668 Elizabeth Isitaladi, Stellenbosch, 3826",Polokwane,North West,7230,Film/video editor,Zulu,3
'7609160228049,Nokulunga,Mtumaseli,Female,1976-09-16,48,Citizen,South Africa,68425966,N/A,N/A,N/A,N/A,N/A,hmbhense@co.za,334-792-3869,"719 Voortrekker Indlela, Musina, 7377",Uitenhage,Free State,7879,Radio producer,Zulu,N/A
'AS730503,Langalibalele,Kheswa,Male,1993-12-02,31,Citizen,Zimbabwe,ZI246919,Asylum Seeker Permit,2024-02-29,2026-02-28,ASP71118,Appeal Pending,dlawuzasiphesihle@zimbabwe.com,+1-230-449-0228x87923,"16 Long Indawo, Benoni, 9066",Witbank,Northern Cape,8161,"Therapist, speech and language",Zulu,15
'9105103948058,Sihawukele,Ntshingila,Female,1991-05-10,34,Permanent Resident,South Africa,70698447,N/A,N/A,N/A,N/A,N/A,silondile76@za.net,361.571.1021x401,"35 Rivonia Umgwaqo, Centurion, 6095",Vereeniging,Western Cape,4428,"Psychologist, prison and probation services",Zulu,N/A
'4010209203074,S'fiso,Mangcamane,Male,1940-10-20,84,Asylum Seeker,South Africa,98212422,N/A,N/A,N/A,N/A,N/A,fshabane@co.za,315.345.6327x40688,"323 King Indawo, Middelburg, 5689",uMgungundlovu,Limpopo,5286,"Therapist, speech and language",Zulu,N/A
'TV65616,Owethu,Nkwali,Female,1992-08-12,33,Citizen,Nigeria,N2548521,Work Visa,2025-03-01,2027-03-18,VIS90516,N/A,cmphahlwa@nigeria.com,553.543.7515x8075,"701 James Umgwaqo, Kathu, 7977",Krugersdorp,Western Cape,2370,Industrial/product designer,Zulu,2
'TV30953,Olivier,Martineau,Male,1985-06-19,40,Citizen,France,829336731,Critical Skills Visa,2024-10-22,2026-07-04,VIS23440,N/A,pbriand@fr,+33 4 32 55 39 35,"61, boulevard de Lejeune, 20150 Legros",Roger,Mpumalanga,36653,agent de propreté et d'hygiène,French,19
'6501113399016,Zakhele,Silangwe,Female,1965-01-11,60,Permanent Resident,South Africa,89288368,N/A,N/A,N/A,N/A,N/A,jabulanisokhulu@co.za,8459286824,"563 Charles Ithafa, Soweto, 5513",Krugersdorp,Western Cape,1099,Education administrator,Zulu,N/A
'5512266903037,Thabani,Mhlanga,Male,1955-12-26,69,Temporary Visa,South Africa,53788151,N/A,N/A,N/A,N/A,N/A,sihawukele61@co.za,661-994-8888,"943 Churchill Umgwaqo, Tembisa, 7513",Uitenhage,Limpopo,7876,Financial adviser,Zulu,N/A
'9809260675085,Dumisani,Mbungela,Female,1998-09-26,26,Citizen,South Africa,80933132,N/A,N/A,N/A,N/A,N/A,minenhlenxamalala@africa.com,+1-869-255-3442x48265,"6250 Paul Kruger Indawo, Vereeniging, 5961",Vereeniging,North West,1665,Land,Zulu,N/A
'6905309517049,Sphiwe,Mashinini,Male,1969-05-30,56,Permanent Resident,South Africa,41094054,N/A,N/A,N/A,N/A,N/A,gambusemcebisi@africa.com,336.582.4904,"900 High Umgwaqo, Mbombela, 6033",Witbank,Free State,9722,"Designer, fashion/clothing",Zulu,N/A
'PR20692236,Guillaume,Pineau,Male,1970-01-14,55,Citizen,Democratic Republic of Congo,37760852,Critical Skills Visa,2025-04-22,2035-04-20,PER78050,N/A,xgros@com,0382846102,"44, rue Klein, 06713 Nicolas",Marion-sur-Simon,Gauteng,53967,zoologiste,French,3
'7509102395046,Sibusisiwe,Khezokhulu,Female,1975-09-10,50,Citizen,South Africa,42601590,N/A,N/A,N/A,N/A,N/A,thandazilentshalintshali@za.net,259.523.0051x674,"36 Gandhi Umgwaqo, Krugersdorp, 7886",George,North West,5983,"Accountant, chartered",Zulu,N/A
'TV75289,Luc,Legros,Male,2005-08-02,20,Citizen,Democratic Republic of Congo,72734179,Work Visa,2022-11-28,2024-03-06,VIS74111,N/A,blotconstance@org,0261795725,"7, boulevard Leleu, 03416 Saint Christophe-les-Bains",Renardnec,Limpopo,23289,consultant en conduite de changement,French,6
'6611137564037,Bhekani,Kubheka,Male,1966-11-13,58,Citizen,South Africa,37560291,N/A,N/A,N/A,N/A,N/A,nobuhlenzuza@za.net,795-272-8993,"51 Commissioner Indawo, Witbank, 9338",iKapa,Mpumalanga,5313,"Doctor, hospital",Zulu,N/A
'7403191190051,Sihawukele,Miya,Female,1974-03-19,51,Citizen,South Africa,33900712,N/A,N/A,N/A,N/A,N/A,xbhedleni@africa.com,380.230.1664x1698,"86 Queen Umgwaqo, Soweto, 1656",Mahikeng,Limpopo,7917,"Horticulturist, amenity",Zulu,N/A
'AS884337,Nonhlanhla,Caluza,Female,1994-08-24,31,Temporary Visa,Ghana,G4903944,Asylum Seeker Permit,2025-02-23,2027-02-23,ASP96958,Appeal Pending,mcebisi14@com.gh,(717)659-8039x25018,"127 President Umgwaqo, Mahikeng, 8475",Centurion,North West,3835,Public house manager,Zulu,11
'7808299331079,SimphiweyiNkosi,Mnqamu,Male,1978-08-29,47,Citizen,South Africa,54448974,N/A,N/A,N/A,N/A,N/A,bantwininqobizitha@africa.com,616.788.5315x2964,"10 Paul Kruger Ithafa, eGoli, 9598",Mbombela,Western Cape,3899,Planning and development surveyor,Zulu,N/A
'8906053418055,Olwethu,Juqula,Female,1989-06-05,36,Citizen,South Africa,52510752,N/A,N/A,N/A,N/A,N/A,magubanezenzele@africa.com,(770)239-3028x856,"77 Joseph Indawo, Kimberley, 2173",Randfontein,North West,7223,"Exhibitions officer, museum/gallery",Zulu,N/A
'TV81906,Auguste,Masson,Male,1970-03-30,55,Citizen,Democratic Republic of Congo,44206414,Work Visa,2025-04-01,2025-10-04,VIS62429,N/A,amelie68@org,+33 5 56 03 27 59,"chemin de Bouvet, 97468 Imbert",Sainte Victor,Limpopo,49583,ingénieur du BTP,French,7
'8302069197029,Sphiwe,Khezokhulu,Male,1983-02-06,42,Citizen,South Africa,80906570,N/A,N/A,N/A,N/A,N/A,owethumthanti@africa.com,304-541-6336,"275 Oxford Indawo, Bethlehem, 2793",Tembisa,Western Cape,7696,Chemical engineer,Zulu,N/A
'5304225266024,Luyanda,Mzizi,Male,1953-04-22,72,Citizen,South Africa,37653060,N/A,N/A,N/A,N/A,N/A,thabanigoje@co.za,001-988-314-0856x903,"708 Stanley Isitaladi, Stellenbosch, 2475",Rustenburg,Gauteng,1617,Adult guidance worker,Zulu,N/A
