ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'PR22514976,सुनीता,मंडल,Female,1989-02-25,36,Citizen,India,58018082,Critical Skills Visa,2025-04-17,2035-04-15,PER63223,N/A,dcopraa@india.com,01046036911,"7 किरण जेटली, बहादुरगंज-467434",बहादुरगढ,Eastern Cape,932610,"Research officer, political party",Hindi,0
'6211276580079,Sandile,Dlakadla,Male,1962-11-27,62,Permanent Resident,South Africa,16364802,N/A,N/A,N/A,N/A,N/A,noxolo99@co.za,001-759-627-5240x576,"3813 Thomas Indawo, Centurion, 1551",Musina,KwaZulu-Natal,2487,Air cabin crew,Zulu,N/A
'4803133758034,Dumisani,Gabhisa,Female,1948-03-13,77,Citizen,South Africa,77546776,N/A,N/A,N/A,N/A,N/A,tmhayise@africa.com,621-576-4753,"894 Churchill Isitaladi, Vanderbijlpark, 8880",Middelburg,Free State,7418,Camera operator,Zulu,N/A
'PR44784953,Zakhele,Mkhwananzi,Female,1995-07-31,30,Citizen,Ethiopia,28506411,Study Visa,2025-07-22,2035-07-20,PER79108,N/A,bhekisisaxaba@net,7289226418,"703 Walter Sisulu Indlela, Boksburg, 7703",Vereeniging,North West,4181,"Pharmacist, community",Zulu,17
'6901105808016,Mcebisi,Mphemba,Male,1969-01-10,56,Citizen,South Africa,35766965,N/A,N/A,N/A,N/A,N/A,mzukasemthokozisi@co.za,+1-508-415-9601,"8828 York Indawo, Potchefstroom, 1642",George,Northern Cape,4932,"Designer, interior/spatial",Zulu,N/A
'9504188222086,SimphiweyiNkosi,Nzimase,Male,1995-04-18,30,Citizen,South Africa,72567474,N/A,N/A,N/A,N/A,N/A,thando32@africa.com,981-602-2876,"95 Gandhi Indawo, Paarl, 3982",Mahikeng,Western Cape,2241,"Clinical scientist, histocompatibility and immunogenetics",Zulu,N/A
'7408028985013,Minenhle,Sijadu,Male,1974-08-02,51,Asylum Seeker,South Africa,92231543,N/A,N/A,N/A,N/A,N/A,siyabonga92@co.za,001-975-656-2229x7287,"99 Churchill Isitaladi, Springs, 2212",Centurion,Mpumalanga,7072,"Administrator, local government",Zulu,N/A
'7110147493067,Thalente,Majola,Male,1971-10-14,53,Citizen,South Africa,45809893,N/A,N/A,N/A,N/A,N/A,sibusisiwe36@za.net,001-585-444-6691,"9454 Clarence Indlela, Vereeniging, 5666",iKapa,North West,5167,"Designer, jewellery",Zulu,N/A
'6112125117003,S'fiso,Gubeshe,Male,1961-12-12,63,Citizen,South Africa,65004754,N/A,N/A,N/A,N/A,N/A,imakhunga@co.za,637-529-5268,"7845 Thomas Ithafa, Kathu, 5290",Thohoyandou,Eastern Cape,1091,"Librarian, academic",Zulu,N/A
'9209021119060,Thandeka,Vilakazi,Female,1992-09-02,33,Citizen,South Africa,11976903,N/A,N/A,N/A,N/A,N/A,bhekisisa90@africa.com,815.516.3373x6775,"98 Commissioner Indlela, uMgungundlovu, 1058",Thohoyandou,KwaZulu-Natal,9326,Geographical information systems officer,Zulu,N/A
'TV89384,Roger,Vallée,Male,1999-03-13,26,Permanent Resident,Democratic Republic of Congo,20663268,Relative's Visa,2024-05-06,2027-04-06,VIS48784,N/A,agarcia@com,+33 4 65 38 78 64,"1, rue Marion, 52625 Petitjean-sur-Leroux",Gayboeuf,Limpopo,95223,technicien d'exploitation du réseau gaz,French,0
'8711062120022,Zakhele,Phingoshe,Female,1987-11-06,37,Citizen,South Africa,81734233,N/A,N/A,N/A,N/A,N/A,silondile86@africa.com,+1-559-740-6198,"187 Thomas Indlela, Vanderbijlpark, 1285",Boksburg,Gauteng,5646,"Scientist, forensic",Zulu,N/A
'PR34617640,Bhekokwakhe,Silangwe,Female,1993-01-04,32,Asylum Seeker,Malawi,17729942,Corporate Visa,2023-06-28,2033-06-25,PER77645,N/A,sishiyaamahle@net,(605)554-5298,"753 West Isitaladi, iKapa, 4427",Musina,Eastern Cape,2428,"Administrator, Civil Service",Zulu,15
'8506099772043,Langalibalele,Mkhatshwa,Male,1985-06-09,40,Citizen,South Africa,69357355,N/A,N/A,N/A,N/A,N/A,mtshalithando@co.za,702.250.6354x93536,"8379 Voortrekker Indawo, Sasolburg, 4221",Paarl,Free State,3216,"Surveyor, quantity",Zulu,N/A
'8601280131013,Nomasonto,Mabizela,Female,1986-01-28,39,Permanent Resident,South Africa,91636015,N/A,N/A,N/A,N/A,N/A,minenhle71@co.za,001-723-711-1124x1949,"57 Edward Umgwaqo, Vereeniging, 1242",Vereeniging,Northern Cape,5957,Web designer,Zulu,N/A
'TV76444,Inès,Bailly,Female,1979-12-30,45,Citizen,France,101092632,Retirement Visa,2025-08-04,2025-11-11,VIS19380,N/A,claudine18@france.com,06 33 59 59 30,"776, avenue de Gaillard, 21597 Saint Joséphine-sur-Mer",Gomes,Northern Cape,18453,ingénieur analogicien analogicienne,French,8
'6802076400096,Lwandile,Duze,Male,1968-02-07,57,Citizen,South Africa,70917202,N/A,N/A,N/A,N/A,N/A,olwethu44@co.za,+1-210-716-9652x18328,"5257 Voortrekker Indlela, Krugersdorp, 6942",Thohoyandou,Mpumalanga,7969,Bookseller,Zulu,N/A
'7805308213036,S'fiso,Dubazane,Male,1978-05-30,47,Citizen,South Africa,35504933,N/A,N/A,N/A,N/A,N/A,gnzima@za.net,+1-682-269-2136x06675,"3531 Commissioner Ithafa, Potchefstroom, 1421",Witbank,Gauteng,8029,"Scientist, water quality",Zulu,N/A
'0510213701083,Thembisile,Hlabisa,Female,2005-10-21,19,Citizen,South Africa,29005141,N/A,N/A,N/A,N/A,N/A,umngadi@za.net,800-643-7253x41402,"1298 Short Indlela, Upington, 8405",Krugersdorp,North West,1517,"Education officer, museum",Zulu,N/A
'5805179452058,Sibusiso,Mahulube,Male,1958-05-17,67,Citizen,South Africa,26634578,N/A,N/A,N/A,N/A,N/A,omqadi@africa.com,773-756-0077,"1799 Queen Umgwaqo, Welkom, 2016",eGoli,KwaZulu-Natal,2478,Ophthalmologist,Zulu,N/A
'7109040013017,Londisizwe,Mahlobo,Female,1971-09-04,54,Permanent Resident,South Africa,11591553,N/A,N/A,N/A,N/A,N/A,ngazithaowethu@za.net,791-859-4410x598,"8935 Stanley Indlela, eGoli, 8520",Centurion,Northern Cape,4790,Public relations officer,Zulu,N/A
'PR20639004,Volker,Blümel,Male,1984-07-03,41,Citizen,Germany,412945549,Critical Skills Visa,2022-09-19,2032-09-16,PER61278,N/A,moechlichenerdogan@de,(02487) 52466,"Barthstraße 672, 75664 Backnang",Mettmann,Limpopo,29652,Forstwirt,German,5
'5006092643017,Nqobizitha,Msani,Female,1950-06-09,75,Temporary Visa,South Africa,33286432,N/A,N/A,N/A,N/A,N/A,thabisileduze@co.za,279-285-7007x7514,"7115 Grey Ithafa, Krugersdorp, 6761",Kimberley,Gauteng,3406,Tourist information centre manager,Zulu,N/A
'6310220972023,Sibusisiwe,Mazalankosi,Female,1963-10-22,61,Asylum Seeker,South Africa,48916536,N/A,N/A,N/A,N/A,N/A,msamkhuluthalente@africa.com,(283)801-1550x21921,"7183 Napier Ithafa, Musina, 2805",Centurion,Free State,5012,Professor Emeritus,Zulu,N/A
'TV49969,Mzamo,Mpungose,Male,2003-09-10,22,Citizen,Botswana,BO443761,Critical Skills Visa,2024-01-11,2024-05-11,VIS27089,N/A,thando96@net,8244683380,"378 Jan Smuts Umgwaqo, Potchefstroom, 6875",Welkom,Limpopo,4438,"Social research officer, government",Zulu,10
'8912294069003,Gugulethu,Mjwara,Female,1989-12-29,35,Permanent Resident,South Africa,86647395,N/A,N/A,N/A,N/A,N/A,luyanda93@africa.com,403.710.3834,"527 William Ithafa, Musina, 9903",Mbombela,North West,2516,"Teacher, primary school",Zulu,N/A
'4707274078035,Thalente,Ngwazi,Female,1947-07-27,78,Citizen,South Africa,37785619,N/A,N/A,N/A,N/A,N/A,mantshinganomcebo@za.net,001-295-615-7111,"514 James Indawo, George, 6327",Krugersdorp,Gauteng,6694,Fitness centre manager,Zulu,N/A
'4211213721068,Nqobizitha,Mabanga,Female,1942-11-21,82,Citizen,South Africa,21747605,N/A,N/A,N/A,N/A,N/A,hjamasijadu@za.net,226-570-5037,"31 Joseph Indawo, Potchefstroom, 3268",uMgungundlovu,North West,2092,Financial planner,Zulu,N/A
'PR97944836,Matthieu,Carre,Male,1977-12-27,47,Citizen,United Kingdom,821051563,Retirement Visa,2025-01-11,2035-01-09,PER50262,N/A,penelopejulien@uk.com,04 71 70 33 32,"97, boulevard de Leroy, 43305 Chartier-sur-Pierre",Teixeira,Mpumalanga,58221,ingénieur du BTP,French,1
'PR93922133,Siyabonga,Mpunzana,Male,1975-09-11,50,Citizen,Zambia,87018987,Study Visa,2023-08-21,2033-08-18,PER11904,N/A,mtshalinonjabulo@net,(983)981-4700x31161,"7869 Church Indlela, Centurion, 3941",Witbank,Western Cape,1413,Advice worker,Zulu,16
'4512104752077,Thabisile,Mkholo,Female,1945-12-10,79,Citizen,South Africa,56374274,N/A,N/A,N/A,N/A,N/A,khawulasibusiso@africa.com,001-301-398-3432,"4224 Paul Kruger Umgwaqo, Tembisa, 6011",Vanderbijlpark,Limpopo,5646,Forensic psychologist,Zulu,N/A
'8405256445078,Minenhle,Msibi,Male,1984-05-25,41,Citizen,South Africa,15195124,N/A,N/A,N/A,N/A,N/A,bhekizizwe52@za.net,387.489.1330,"8989 West Isitaladi, Vanderbijlpark, 3614",Springs,Eastern Cape,1869,Forensic psychologist,Zulu,N/A
'PR19471294,Luyanda,Mcwaye,Male,1982-02-15,43,Citizen,Zimbabwe,ZI389478,Corporate Visa,2024-10-30,2034-10-28,PER15714,N/A,jabulanidube@co.zw,230.931.4109x98193,"4365 Paul Kruger Ithafa, Boksburg, 4112",Rustenburg,North West,1805,Merchant navy officer,Zulu,1
'8511190935057,Bhekizizwe,Makhulukhulu,Female,1985-11-19,39,Citizen,South Africa,44539101,N/A,N/A,N/A,N/A,N/A,mbongwesibongile@co.za,8178410877,"30 Voortrekker Isitaladi, Chatsworth, 1567",iKapa,Northern Cape,8417,"Biochemist, clinical",Zulu,N/A
'PR74102275,Thembekile,Khawula,Female,1974-05-06,51,Temporary Visa,Ethiopia,42342696,Corporate Visa,2024-07-30,2034-07-28,PER58532,N/A,bhekisisa39@com,(948)396-2819x355,"228 Frere Indawo, Welkom, 7737",uMgungundlovu,KwaZulu-Natal,4656,IT technical support officer,Zulu,18
'6807194947083,Thuthukile,Shezi,Female,1968-07-19,57,Permanent Resident,South Africa,42104749,N/A,N/A,N/A,N/A,N/A,lwandileshengele@africa.com,001-484-561-4464x75163,"415 James Ithafa, Tembisa, 9135",Thohoyandou,Northern Cape,9667,"Buyer, retail",Zulu,N/A
'PR29102468,Gugulethu,Dlamlenze,Female,1970-10-02,54,Citizen,Botswana,BO734463,Relative's Visa,2025-08-08,2035-08-06,PER97641,N/A,bngomane@org,(240)663-8905x6529,"985 Queen Umgwaqo, Tembisa, 4992",Newcastle,Free State,4857,Engineering geologist,Zulu,20
'TV46018,Lwandile,Mzizi,Male,1998-05-15,27,Citizen,Eswatini,38210769,Retirement Visa,2023-08-07,2024-11-16,VIS23862,N/A,zenzelekhomo@net,001-369-814-6095x183,"382 Commissioner Indawo, Sasolburg, 9357",Chatsworth,Free State,1662,Chief Strategy Officer,Zulu,8
'AS117074,Ndumiso,Thusi,Female,1979-06-04,46,Asylum Seeker,Tanzania,96884303,Asylum Seeker Permit,2023-08-31,2025-08-30,ASP67067,Application Submitted,mcebisi25@com,+1-850-831-6001x269,"1151 Jan Smuts Isitaladi, Sasolburg, 9825",Benoni,Western Cape,4184,Audiological scientist,Zulu,10
'TV18959,Langalibalele,Ngcolosi,Male,1976-01-23,49,Citizen,Lesotho,73330859,Corporate Visa,2024-04-05,2024-12-31,VIS89783,N/A,khanyisilelamula@net,001-817-920-7841x35374,"295 James Umgwaqo, Bloemfontein, 2206",Rustenburg,North West,6605,Retail banker,Zulu,17
'5106184345070,Thabisile,Gubeshe,Female,1951-06-18,74,Permanent Resident,South Africa,27403477,N/A,N/A,N/A,N/A,N/A,simphiweyinkosinyazitla@co.za,001-728-750-4674x1704,"264 Gandhi Indlela, Stellenbosch, 6174",Soweto,Gauteng,2144,Social worker,Zulu,N/A
'PR45604848,Lungile,Cibane,Male,1977-12-26,47,Citizen,Ghana,G5764733,Study Visa,2023-01-11,2033-01-08,PER49356,N/A,sihawukele18@com.gh,800-911-2228x563,"1751 Victoria Umgwaqo, Krugersdorp, 6842",Chatsworth,Gauteng,1974,Probation officer,Zulu,9
'8906281193091,Nozibusiso,Ngema,Female,1989-06-28,36,Citizen,South Africa,96016047,N/A,N/A,N/A,N/A,N/A,dumisaninongalo@co.za,001-229-799-6288,"9002 Grey Isitaladi, uMgungundlovu, 8482",Kimberley,KwaZulu-Natal,8814,Chartered public finance accountant,Zulu,N/A
'4504132141057,Nonhlanhla,Mbonambi,Female,1945-04-13,80,Citizen,South Africa,84164362,N/A,N/A,N/A,N/A,N/A,nozizwe56@africa.com,417.706.0872x59491,"2360 Main Indlela, Potchefstroom, 1879",Soweto,North West,6016,"Education officer, environmental",Zulu,N/A
'8909306637003,Mzamo,Nzimase,Male,1989-09-30,35,Citizen,South Africa,45587564,N/A,N/A,N/A,N/A,N/A,umzukase@za.net,994.552.0448,"22 James Umgwaqo, Bloemfontein, 9094",Kathu,Free State,6624,Magazine features editor,Zulu,N/A
'5712074906071,Thandazile,Shoyisa,Female,1957-12-07,67,Citizen,South Africa,44482119,N/A,N/A,N/A,N/A,N/A,kubhekanothando@za.net,265.540.6823,"253 Grey Umgwaqo, Musina, 5225",Newcastle,Eastern Cape,8244,Building services engineer,Zulu,N/A
'5706265697065,Andile,Sabelo,Male,1957-06-26,68,Citizen,South Africa,35229710,N/A,N/A,N/A,N/A,N/A,mfusimusa@africa.com,630.204.1287x28497,"4368 Queen Ithafa, Vanderbijlpark, 1454",Bethlehem,North West,9410,Meteorologist,Zulu,N/A
'0501157454044,S'fiso,Thenjwayo,Male,2005-01-15,20,Citizen,South Africa,78555114,N/A,N/A,N/A,N/A,N/A,nonhlanhladludla@za.net,929.234.7365x60650,"27 George Umgwaqo, Potchefstroom, 9888",Klerksdorp,KwaZulu-Natal,2168,Sport and exercise psychologist,Zulu,N/A
'4407238871076,Sibusiso,Mashasha,Male,1944-07-23,81,Citizen,South Africa,69805596,N/A,N/A,N/A,N/A,N/A,thembekilemshikela@africa.com,8246705524,"654 York Indlela, Witbank, 1583",Chatsworth,Northern Cape,6784,Clinical molecular geneticist,Zulu,N/A
'PR64048465,Vusumuzi,Xala,Male,1993-12-22,31,Temporary Visa,Nigeria,N2098525,Study Visa,2025-07-17,2035-07-15,PER97953,N/A,olwethumadondo@nigeria.com,(629)648-4635,"548 Frere Indlela, Polokwane, 6972",Newcastle,Free State,1769,Medical secretary,Zulu,6
'6909106446009,Langalibalele,Mabika,Male,1969-09-10,56,Citizen,South Africa,42033178,N/A,N/A,N/A,N/A,N/A,nomcebo52@co.za,(758)278-7432x0775,"705 Thomas Isitaladi, iBhayi, 2224",Witbank,Eastern Cape,4857,Chief Strategy Officer,Zulu,N/A
'5011042894064,Thandeka,Thwala,Female,1950-11-04,74,Citizen,South Africa,69585791,N/A,N/A,N/A,N/A,N/A,thabisadlomo@za.net,001-620-756-2594,"1066 Voortrekker Isitaladi, Soweto, 6798",uMgungundlovu,Mpumalanga,8153,Chief Operating Officer,Zulu,N/A
'8009140257033,Thabisile,Luthuli,Female,1980-09-14,44,Permanent Resident,South Africa,72023344,N/A,N/A,N/A,N/A,N/A,mtshaliandile@co.za,001-214-314-2259,"9137 William Isitaladi, Benoni, 4774",uMgungundlovu,Northern Cape,3908,IT trainer,Zulu,N/A
'6401098359047,Musa,Nhlengethwa,Male,1964-01-09,61,Citizen,South Africa,59666316,N/A,N/A,N/A,N/A,N/A,thabanimpanza@africa.com,001-532-356-7960x4758,"782 Gandhi Isitaladi, Krugersdorp, 8880",Centurion,Western Cape,9565,Art therapist,Zulu,N/A
'TV82127,Mandla,Mcusi,Male,1984-09-24,40,Permanent Resident,Zimbabwe,ZI374893,Study Visa,2023-08-18,2024-07-19,VIS46450,N/A,mandlakheboyabenyathi@co.zw,001-570-956-2944x168,"85 West Indlela, Soweto, 1639",Krugersdorp,North West,4610,"Solicitor, Scotland",Zulu,15
'7508297471018,Mthokozisi,Cebekhulu,Male,1975-08-29,50,Citizen,South Africa,33074396,N/A,N/A,N/A,N/A,N/A,andile65@co.za,797.934.3526,"8521 Clarence Umgwaqo, Welkom, 9655",Vereeniging,Northern Cape,2635,"Lecturer, higher education",Zulu,N/A
'5609037348010,Sibonelo,Nsele,Male,1956-09-03,69,Citizen,South Africa,29193860,N/A,N/A,N/A,N/A,N/A,bantwinithembekile@africa.com,+1-995-230-6686,"9234 William Ithafa, Benoni, 8823",Centurion,Eastern Cape,3494,"Social research officer, government",Zulu,N/A
'5902065423052,Musa,Hlubi,Male,1959-02-06,66,Citizen,South Africa,91715720,N/A,N/A,N/A,N/A,N/A,bbantwini@co.za,+1-595-254-4066x0384,"189 Edward Isitaladi, Boksburg, 9103",iBhayi,Gauteng,4117,Recycling officer,Zulu,N/A
'PR52994512,Andile,Dukada,Male,1977-04-10,48,Citizen,Eswatini,49662848,Relative's Visa,2023-10-27,2033-10-24,PER39388,N/A,nomasonto12@org,400-498-1416x3233,"9960 Smith Isitaladi, Soweto, 3814",Thohoyandou,KwaZulu-Natal,4808,"Conservator, furniture",Zulu,19
'PR48837636,Nokulunga,Gebashe,Female,1988-08-06,37,Citizen,Somalia,97314140,Retirement Visa,2022-10-26,2032-10-23,PER58844,N/A,nsibanyonimusa@org,+1-693-897-1005,"4313 West Indawo, Upington, 2821",Krugersdorp,Western Cape,1711,Insurance claims handler,Zulu,4
'AS448218,Vusumuzi,Nowanqa,Male,1973-05-27,52,Citizen,Zimbabwe,ZI165057,Asylum Seeker Permit,2022-12-17,2024-12-16,ASP61791,Rejected,thabisile32@zimbabwe.com,9839352805,"60 Gandhi Indlela, Krugersdorp, 4150",Potchefstroom,Mpumalanga,7687,"Producer, television/film/video",Zulu,6
'PR48967056,Vusumuzi,Duyaza,Male,1982-01-03,43,Citizen,Malawi,55970454,Work Visa,2025-06-28,2035-06-26,PER92068,N/A,zakhele05@com,+1-385-750-0376x2832,"5708 High Ithafa, Mahikeng, 1856",iBhayi,Eastern Cape,1935,"Psychologist, counselling",Zulu,2
'4203104229028,Zenzile,Nxele,Female,1942-03-10,83,Citizen,South Africa,38757056,N/A,N/A,N/A,N/A,N/A,mnqobimpunzana@za.net,+1-851-994-7032x211,"673 William Isitaladi, Rustenburg, 8856",Bloemfontein,North West,2775,Higher education careers adviser,Zulu,N/A
'8211303944047,Nomasonto,Dlungwana,Female,1982-11-30,42,Citizen,South Africa,55445566,N/A,N/A,N/A,N/A,N/A,khulusejabulani@za.net,753-309-2606,"61 Charles Ithafa, Uitenhage, 8816",iBhayi,Limpopo,4288,"Loss adjuster, chartered",Zulu,N/A
'9809086850024,Mlungisi,Mlalazi,Male,1998-09-08,27,Permanent Resident,South Africa,83812120,N/A,N/A,N/A,N/A,N/A,ykhambule@co.za,001-937-314-1492,"803 Voortrekker Indlela, Tembisa, 1077",Potchefstroom,Northern Cape,2856,Estate agent,Zulu,N/A
'5112017018034,Mzamo,Sompisi,Male,1951-12-01,73,Permanent Resident,South Africa,92450600,N/A,N/A,N/A,N/A,N/A,mandlamalinga@africa.com,001-445-659-1707x07328,"519 Paul Kruger Isitaladi, iBhayi, 4720",iBhayi,Northern Cape,9788,Human resources officer,Zulu,N/A
'4010177012040,Mlungisi,Mlawula,Male,1940-10-17,84,Permanent Resident,South Africa,76352101,N/A,N/A,N/A,N/A,N/A,bhekokwakhe32@africa.com,001-503-985-4469x2069,"721 High Indlela, iBhayi, 3142",Mbombela,North West,8636,"Therapist, music",Zulu,N/A
'TV82319,Bhekisisa,Mazwi,Female,1984-04-13,41,Temporary Visa,Tanzania,61404637,Critical Skills Visa,2025-05-26,2027-03-14,VIS10341,N/A,gambumlungisi@net,001-877-493-6697x96631,"4752 West Umgwaqo, Randfontein, 5894",Polokwane,Gauteng,7652,"Teacher, English as a foreign language",Zulu,20
'8912033699041,Nqobizitha,Mhlophe,Female,1989-12-03,35,Citizen,South Africa,81859298,N/A,N/A,N/A,N/A,N/A,mzamo10@za.net,944.315.4887,"688 Church Isitaladi, Uitenhage, 1283",Polokwane,Gauteng,3747,Radio producer,Zulu,N/A
'5512067137063,Thando,Shabalala,Male,1955-12-06,69,Citizen,South Africa,97540003,N/A,N/A,N/A,N/A,N/A,nqobizithadubandlela@za.net,509.835.1230,"8049 York Ithafa, iKapa, 6395",Middelburg,Limpopo,9482,"Engineer, civil (contracting)",Zulu,N/A
'7707043705038,Londisizwe,Chamane,Female,1977-07-04,48,Citizen,South Africa,97162402,N/A,N/A,N/A,N/A,N/A,bandiledlabazane@co.za,001-912-400-4912x445,"950 Victoria Isitaladi, Paarl, 1881",Uitenhage,Gauteng,4112,Set designer,Zulu,N/A
'4308063063060,Sihawukele,Thoyana,Female,1943-08-06,82,Permanent Resident,South Africa,27845508,N/A,N/A,N/A,N/A,N/A,nalazenzele@africa.com,+1-998-993-2547x17937,"7235 Napier Indawo, Vereeniging, 9055",Witbank,KwaZulu-Natal,2312,Media planner,Zulu,N/A
'6606034202099,Thuthukile,Mbeje,Female,1966-06-03,59,Temporary Visa,South Africa,13916036,N/A,N/A,N/A,N/A,N/A,xmbuyisa@co.za,001-778-617-7455x4452,"86 George Umgwaqo, Kathu, 5136",Kimberley,Mpumalanga,1635,Theme park manager,Zulu,N/A
'0403053921048,Noxolo,Mantshinga,Female,2004-03-05,21,Citizen,South Africa,50776827,N/A,N/A,N/A,N/A,N/A,thembile87@co.za,001-210-748-3947x48491,"17 Walter Sisulu Indawo, Musina, 1479",Bethlehem,KwaZulu-Natal,2620,Professor Emeritus,Zulu,N/A
'PR88440832,सीता,चटर्जी,Female,1983-08-26,42,Citizen,India,60135505,Business Visa,2023-08-03,2033-07-31,PER66478,N/A,sksenaaviny@co.in,08928836892,"2/2 नाथ, फतहपुर-070216",चित्रकूट,KwaZulu-Natal,333981,Technical brewer,Hindi,15
'7806172139064,Simphiwe,Khomo,Female,1978-06-17,47,Asylum Seeker,South Africa,20869863,N/A,N/A,N/A,N/A,N/A,fgazu@africa.com,001-209-875-5504x0945,"42 High Indlela, Upington, 1120",Bethlehem,Eastern Cape,8164,"Teacher, English as a foreign language",Zulu,N/A
'AS986439,Langalibalele,Ntshalintshali,Male,1973-11-06,51,Citizen,Ghana,G5032328,Asylum Seeker Permit,2023-06-08,2025-06-07,ASP92064,Rejected,xnxumalo@com.gh,001-606-219-3779x2184,"622 Paul Kruger Isitaladi, Upington, 9335",Witbank,KwaZulu-Natal,9275,"Engineer, electrical",Zulu,15
'TV88975,Alain,Lemoine,Male,1999-05-29,26,Citizen,United Kingdom,672979114,Study Visa,2025-05-30,2028-04-30,VIS21947,N/A,merledominique@uk.com,+33 (0)5 79 68 06 05,"392, rue Lopez, 32877 Saint Émilenec",Parentdan,North West,36181,guide de haute montagne,French,11
'9204137164041,Bandile,Luvuno,Male,1992-04-13,33,Citizen,South Africa,97550353,N/A,N/A,N/A,N/A,N/A,thandothembela@za.net,417-636-9049,"4386 West Indawo, eGoli, 6626",Bloemfontein,Free State,9304,Cytogeneticist,Zulu,N/A
'5004278544049,Jabulani,Lutholoni,Male,1950-04-27,75,Citizen,South Africa,59483957,N/A,N/A,N/A,N/A,N/A,sibayalangalibalele@za.net,6856176767,"8389 Long Ithafa, Mbombela, 5525",Witbank,Limpopo,8794,Editorial assistant,Zulu,N/A
'6909174593047,Nokulunga,Dlangamandla,Female,1969-09-17,55,Citizen,South Africa,16017680,N/A,N/A,N/A,N/A,N/A,vusumuzimcambi@africa.com,001-435-901-4451x476,"684 George Umgwaqo, Krugersdorp, 2648",Welkom,Northern Cape,2603,Careers adviser,Zulu,N/A
'4611094871065,Thembeka,Khezokhulu,Female,1946-11-09,78,Citizen,South Africa,95727797,N/A,N/A,N/A,N/A,N/A,nobantu66@co.za,001-570-403-6676x5106,"963 Voortrekker Indlela, uMgungundlovu, 7912",Kimberley,Mpumalanga,2629,Illustrator,Zulu,N/A
'4310224550088,Nomalanga,Nyongwana,Female,1943-10-22,81,Permanent Resident,South Africa,59756549,N/A,N/A,N/A,N/A,N/A,jdubandlela@za.net,(802)659-0569x92740,"78 Adelaide Isitaladi, eThekwini, 7584",Boksburg,Limpopo,6176,Market researcher,Zulu,N/A
'0108081204067,Thandiwe,Sibaya,Female,2001-08-08,24,Citizen,South Africa,75010545,N/A,N/A,N/A,N/A,N/A,rmafuleka@africa.com,950-579-8345x543,"75 Rivonia Indawo, Krugersdorp, 9506",George,Free State,9901,Administrator,Zulu,N/A
'5206256812051,Bhekani,Mbotho,Male,1952-06-25,73,Citizen,South Africa,38885982,N/A,N/A,N/A,N/A,N/A,zsishangwe@za.net,+1-219-370-2332x533,"4565 Charles Ithafa, Kimberley, 7351",Klerksdorp,Western Cape,1555,"Producer, radio",Zulu,N/A
'TV38915,Sibonelo,Gininda,Male,1989-11-07,35,Temporary Visa,Zimbabwe,ZI247999,Corporate Visa,2024-10-29,2027-06-09,VIS47763,N/A,jiyanenkazimulo@co.zw,7378380378,"13 Oxford Indlela, Rustenburg, 5520",Sasolburg,Mpumalanga,2212,Barista,Zulu,5
'6907104343084,Zibuyile,Ndlanya,Female,1969-07-10,56,Citizen,South Africa,43512713,N/A,N/A,N/A,N/A,N/A,mabangasibusiso@africa.com,869-542-5767x704,"7065 Voortrekker Indawo, Stellenbosch, 1737",Bloemfontein,KwaZulu-Natal,1368,Housing manager/officer,Zulu,N/A
'7809267303055,Sphiwe,Cebisa,Male,1978-09-26,46,Citizen,South Africa,37677731,N/A,N/A,N/A,N/A,N/A,sishangwemthokozisi@co.za,001-611-828-9701x97468,"569 Oxford Umgwaqo, uMgungundlovu, 3713",eGoli,Mpumalanga,4527,Chartered loss adjuster,Zulu,N/A
