ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Biometric Score,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'5703061559023,Mnqobi,Sokhwebula,Female,1957-03-06,68,Citizen,South Africa,53371077,N/A,N/A,N/A,N/A,N/A,0.96,olwethuayize@za.net,682-833-7798,"955 Edward Umgwaqo, Mahikeng, 6698",Musina,KwaZulu-Natal,3500,Neurosurgeon,Zulu,N/A
'6206289702024,Lwandile,Mkhandlela,Male,1962-06-28,63,Permanent Resident,South Africa,57642432,N/A,N/A,N/A,N/A,N/A,0.81,vusumuzi18@co.za,+1-517-938-2809,"93 Rivonia Indawo, eGoli, 3858",Musina,Western Cape,1034,Ambulance person,Zulu,N/A
'0306220927038,Sihawukele,Nyambose,Female,2003-06-22,22,Citizen,South Africa,14944093,N/A,N/A,N/A,N/A,N/A,0.94,cebekhulunonjabulo@africa.com,970-869-8689x2441,"26 Gandhi Umgwaqo, Tembisa, 2976",Thohoyandou,Gauteng,3228,Ranger/warden,Zulu,N/A
'5607112726011,Thabisile,Ngubane,Female,1956-07-11,69,Permanent Resident,South Africa,32801596,N/A,N/A,N/A,N/A,N/A,0.78,jjobe@africa.com,(330)597-6616,"4376 Walter Sisulu Umgwaqo, Soweto, 7370",Chatsworth,KwaZulu-Natal,6034,Tour manager,Zulu,N/A
'PR38912505,Mcebisi,Mbembe,Male,2002-07-31,23,Temporary Visa,Somalia,12952097,Corporate Visa,2025-06-19,2035-06-17,PER77455,N/A,0.81,mphahlwazenzele@net,(583)973-2816x884,"6619 York Ithafa, Kimberley, 7915",Springs,Eastern Cape,6822,Ranger/warden,Zulu,11
'6007285054007,Thabani,Hlumakazi,Male,1960-07-28,65,Citizen,South Africa,98404257,N/A,N/A,N/A,N/A,N/A,0.75,nomalanga06@co.za,+1-653-919-5548x1860,"5852 Adelaide Isitaladi, Krugersdorp, 9944",iBhayi,Gauteng,8744,"Editor, commissioning",Zulu,N/A
'5006127014070,Sibonelo,Mlaba,Male,1950-06-12,75,Temporary Visa,South Africa,27582439,N/A,N/A,N/A,N/A,N/A,0.74,jabulani67@za.net,354.611.5078x05582,"625 Queen Indawo, Boksburg, 5731",Middelburg,Mpumalanga,8585,Financial planner,Zulu,N/A
'AS325968,माया,चौहान,Female,2002-03-21,23,Citizen,India,39266717,Asylum Seeker Permit,2024-03-18,2026-03-18,ASP70532,Rejected,0.37,svpnilthaapaa@india.com,02744 839249,"2/4 राय, चक्रधरपुर-786161",चिपलुन,KwaZulu-Natal,567446,Archaeologist,Hindi,7
'PR82970537,Henri,Hoarau,Male,2003-07-28,22,Citizen,Democratic Republic of Congo,30600646,Corporate Visa,2023-03-21,2033-03-18,PER83655,N/A,0.63,lopesdaniel@net,07 90 52 19 73,"98, avenue Geneviève Leroux, 61410 Labbé-sur-Chrétien",Sainte Jacques-la-Forêt,Western Cape,30818,technicien de l'intervention sociale et familiale,French,7
'PR70049241,Mélanie,Coelho,Female,1996-10-09,28,Citizen,Mozambique,MO362658,Business Visa,2024-10-17,2034-10-15,PER73709,N/A,0.62,beatriz61@co.mz,(351) 924297799,"Rua da Agra do Amial, 225, 3860-051 Aveiro",Tomar,Northern Cape,5853-612,Prestador de serviços na rua,Portuguese,1
'9409276460088,Mcebisi,Sandanezwe,Male,1994-09-27,31,Permanent Resident,South Africa,64439790,N/A,N/A,N/A,N/A,N/A,0.73,ndlelamzamo@co.za,(324)923-8951x54351,"4270 Napier Indawo, Newcastle, 2511",Bloemfontein,Mpumalanga,7415,Chief Strategy Officer,Zulu,N/A
'AS135570,Sphiwe,Khaphela,Male,1982-12-12,42,Citizen,Nigeria,N7657109,Asylum Seeker Permit,2024-09-28,2026-09-28,ASP63297,Interview Scheduled,0.79,gugulethu43@com.ng,001-660-983-3568,"261 Charles Indawo, Stellenbosch, 7094",Musina,Eastern Cape,3669,"Therapist, sports",Zulu,18
'AS515266,Nomasonto,Ndlanzi,Female,1973-12-27,51,Asylum Seeker,Somalia,24044410,Asylum Seeker Permit,2024-07-06,2026-07-06,ASP82134,Interview Scheduled,0.37,nkwakhanomusa@org,3243130233,"1182 William Isitaladi, Uitenhage, 4492",Potchefstroom,Mpumalanga,3035,Herpetologist,Zulu,16
'6304067424068,Minenhle,Mntimande,Male,1963-04-06,62,Citizen,South Africa,95792876,N/A,N/A,N/A,N/A,N/A,0.74,zakhele26@za.net,001-809-794-1048,"3017 West Isitaladi, iKapa, 4210",Thohoyandou,North West,4097,Homeopath,Zulu,N/A
'PR33482834,Thandiwe,Mvelase,Female,2005-05-30,20,Citizen,Kenya,K9964513,Relative's Visa,2023-12-15,2033-12-12,PER30796,N/A,0.8,shelembenqobizitha@co.ke,837.324.8317x5970,"55 Queen Indawo, Vereeniging, 6952",Musina,Western Cape,8933,Youth worker,Zulu,9
'9009101010096,Noxolo,Mathula,Female,1990-09-10,35,Asylum Seeker,South Africa,18797026,N/A,N/A,N/A,N/A,N/A,0.75,gugulethumkhathini@co.za,624-533-6473,"5359 Joseph Umgwaqo, Klerksdorp, 1763",Bethlehem,Free State,7812,Solicitor,Zulu,N/A
'8409305555018,Thalente,Mbhulangwe,Male,1984-09-30,41,Permanent Resident,South Africa,54845258,N/A,N/A,N/A,N/A,N/A,0.83,ndabandabasibusisiwe@africa.com,001-628-607-7534x718,"3035 Somerset Indawo, Potchefstroom, 6507",Newcastle,Western Cape,8677,Theme park manager,Zulu,N/A
'4407107496025,Sphiwe,Khumalo,Male,1944-07-10,81,Permanent Resident,South Africa,57282995,N/A,N/A,N/A,N/A,N/A,0.75,slakaza@za.net,435.711.2603,"31 Smith Isitaladi, Newcastle, 8092",Kathu,KwaZulu-Natal,5496,"Psychologist, prison and probation services",Zulu,N/A
'6605308211094,Nhlanhla,Wasendlunkulu,Male,1966-05-30,59,Citizen,South Africa,18915229,N/A,N/A,N/A,N/A,N/A,0.72,gagasheluyanda@africa.com,3226703240,"4755 President Indlela, Welkom, 5909",iBhayi,Limpopo,1123,Geoscientist,Zulu,N/A
'0508231449066,Nobuhle,Nsibande,Female,2005-08-23,20,Citizen,South Africa,20764535,N/A,N/A,N/A,N/A,N/A,0.72,siyabonga99@co.za,001-531-629-1859x3467,"40 Clarence Indawo, eGoli, 7274",Kimberley,Western Cape,9040,"Journalist, magazine",Zulu,N/A
'7610088111088,Vusumuzi,Made,Male,1976-10-08,48,Permanent Resident,South Africa,55807680,N/A,N/A,N/A,N/A,N/A,0.79,bhekokwakhemabaso@co.za,+1-953-393-9686x834,"692 Stanley Ithafa, Tembisa, 4752",Thohoyandou,Western Cape,7072,"Scientist, clinical (histocompatibility and immunogenetics)",Zulu,N/A
'7206103972076,Ndumiso,Khosini,Female,1972-06-10,53,Permanent Resident,South Africa,45465413,N/A,N/A,N/A,N/A,N/A,0.77,nothando17@za.net,9842996067,"884 Jan Smuts Isitaladi, Benoni, 6285",Tembisa,North West,8639,Fine artist,Zulu,N/A
'7712010477080,Sihawukele,Ngazitha,Female,1977-12-01,47,Citizen,South Africa,45460753,N/A,N/A,N/A,N/A,N/A,0.82,zgcumisa@za.net,717.886.1764x50143,"9161 Charles Indlela, Sasolburg, 9740",Rustenburg,Mpumalanga,4831,Insurance risk surveyor,Zulu,N/A
'4508086161012,Thando,Mpofana,Male,1945-08-08,80,Temporary Visa,South Africa,10543561,N/A,N/A,N/A,N/A,N/A,0.84,mchibi@co.za,001-595-344-5474x51365,"201 Paul Kruger Umgwaqo, Tembisa, 6079",Middelburg,Free State,4974,"Education officer, environmental",Zulu,N/A
'AS250559,Zenzele,Mchunu,Male,1985-04-29,40,Citizen,Eswatini,29766707,Asylum Seeker Permit,2023-06-18,2025-06-17,ASP82155,Rejected,0.53,madonselamandla@org,(731)588-0898x753,"49 Stanley Indawo, Klerksdorp, 7633",Sasolburg,Mpumalanga,7126,Environmental manager,Zulu,2
'7001209373070,Mcebisi,Mahlinza,Male,1970-01-20,55,Citizen,South Africa,63250935,N/A,N/A,N/A,N/A,N/A,0.88,sithembiso32@za.net,234.615.8339x8477,"746 James Isitaladi, iBhayi, 1673",Mbombela,Limpopo,4140,Musician,Zulu,N/A
'TV52059,Sibusiso,Gcaleka,Male,1990-06-14,35,Temporary Visa,Somalia,19221910,Relative's Visa,2022-12-28,2024-06-02,VIS67898,N/A,0.57,thabisasibeko@org,+1-466-310-0218x55245,"62 Victoria Indawo, Springs, 8295",Soweto,Western Cape,4823,"Conservator, furniture",Zulu,15
'PR54924103,Silondile,Mabuyakhulu,Female,1987-02-09,38,Citizen,Ghana,G9482285,Corporate Visa,2025-02-01,2035-01-30,PER83274,N/A,0.85,tibasiyabonga@ghana.com,600.736.3753,"779 Walter Sisulu Umgwaqo, Upington, 3884",Upington,Mpumalanga,9356,Exhibition designer,Zulu,7
'TV25346,Joseph,Jacquet,Male,1992-05-12,33,Citizen,United Kingdom,727262584,Relative's Visa,2023-06-01,2025-10-27,VIS82679,N/A,0.75,leblancgenevieve@co.uk,02 43 80 89 52,"235, rue de Jean, 41662 Albert-la-Forêt",Saint Augustin,Free State,97698,metteur en scène,French,14
'4409243175064,Thuthukile,Dlodlo,Female,1944-09-24,81,Permanent Resident,South Africa,13091886,N/A,N/A,N/A,N/A,N/A,0.84,mangcamanethando@co.za,208.328.0702x0612,"421 Queen Isitaladi, Uitenhage, 7564",Middelburg,Northern Cape,8525,Heritage manager,Zulu,N/A
'8405273745010,Nobuhle,Nduli,Female,1984-05-27,41,Citizen,South Africa,59668656,N/A,N/A,N/A,N/A,N/A,0.78,zibuyilejamasijadu@africa.com,001-498-937-0066x1511,"38 Victoria Isitaladi, eThekwini, 9886",uMgungundlovu,Mpumalanga,6998,Community pharmacist,Zulu,N/A
'6504181407070,Nozizwe,Khukhuza,Female,1965-04-18,60,Permanent Resident,South Africa,62380455,N/A,N/A,N/A,N/A,N/A,0.79,sibongile58@co.za,435.387.8637x2047,"4613 Churchill Umgwaqo, Sasolburg, 8374",Kimberley,Western Cape,3941,"Scientist, clinical (histocompatibility and immunogenetics)",Zulu,N/A
'AS530955,Sibusisiwe,Mthabela,Female,1972-04-26,53,Citizen,Kenya,K2971892,Asylum Seeker Permit,2023-08-14,2025-08-13,ASP34605,Interview Scheduled,0.72,gugulethuthumbeza@co.ke,+1-558-338-8351x21014,"791 James Indawo, Upington, 7542",Stellenbosch,Northern Cape,7163,Health visitor,Zulu,18
'5107263520056,Londisizwe,Dlodlo,Female,1951-07-26,74,Permanent Resident,South Africa,66100203,N/A,N/A,N/A,N/A,N/A,0.83,sontulinokulunga@co.za,368.616.1766,"205 Commissioner Isitaladi, iBhayi, 2264",Upington,Mpumalanga,6712,"Education officer, community",Zulu,N/A
'8608301125044,Sihawukele,Gobhozi,Female,1986-08-30,39,Permanent Resident,South Africa,91415029,N/A,N/A,N/A,N/A,N/A,0.92,zhangala@co.za,671-495-3096x23444,"464 James Umgwaqo, eGoli, 7575",eGoli,KwaZulu-Natal,8554,Bookseller,Zulu,N/A
'PR12279040,Mcebisi,Mbotho,Male,1997-08-12,28,Citizen,Malawi,84801114,Work Visa,2023-06-28,2033-06-25,PER44145,N/A,0.92,longodenomathemba@org,(762)578-8122x192,"98 Charles Indawo, Mahikeng, 9352",George,Eastern Cape,6157,"Investment banker, corporate",Zulu,8
'7009010733077,Olwethu,Vunisa,Female,1970-09-01,55,Citizen,South Africa,74716045,N/A,N/A,N/A,N/A,N/A,0.91,nomathemba43@za.net,(479)455-7463,"7126 Victoria Ithafa, Boksburg, 2466",Klerksdorp,Mpumalanga,4133,Air cabin crew,Zulu,N/A
'9411127473030,Andile,Sangweni,Male,1994-11-12,30,Citizen,South Africa,43694239,N/A,N/A,N/A,N/A,N/A,0.74,gugu19@africa.com,001-693-449-9944,"9490 Victoria Umgwaqo, Mahikeng, 3565",Uitenhage,Limpopo,2070,Social researcher,Zulu,N/A
'TV57927,Xavier,Guillot,Male,2003-12-13,21,Citizen,France,563203640,Work Visa,2023-07-12,2025-11-11,VIS92807,N/A,0.82,augusteprevost@france.com,03 20 20 75 84,"407, boulevard de Laine, 97352 Joly",Sainte Geneviève,Free State,61182,technicien en engins de travaux publics,French,10
'9203051086032,Nqobizitha,Shelembe,Female,1992-03-05,33,Citizen,South Africa,14891026,N/A,N/A,N/A,N/A,N/A,0.72,bmaluleka@africa.com,001-470-210-9303x446,"680 Grey Umgwaqo, Uitenhage, 4637",Paarl,Eastern Cape,7443,International aid/development worker,Zulu,N/A
'7102129806077,Sandile,Dlaba,Male,1971-02-12,54,Citizen,South Africa,81346219,N/A,N/A,N/A,N/A,N/A,0.73,mgaselamzamo@co.za,2884414476,"9401 Elizabeth Indawo, Witbank, 2383",Rustenburg,Gauteng,3851,Chief Operating Officer,Zulu,N/A
'6101230505072,Nozibusiso,Nodlomo,Female,1961-01-23,64,Asylum Seeker,South Africa,70242939,N/A,N/A,N/A,N/A,N/A,0.97,dumisile98@africa.com,(667)553-1657x57277,"2319 West Indlela, Thohoyandou, 2366",uMgungundlovu,Limpopo,4606,Clinical psychologist,Zulu,N/A
'8511156045095,Thalente,Dlungwana,Male,1985-11-15,39,Citizen,South Africa,46001748,N/A,N/A,N/A,N/A,N/A,0.83,uhlongwane@za.net,411-456-2328x6358,"463 Smith Ithafa, iKapa, 4726",Vanderbijlpark,Mpumalanga,5949,"Physicist, medical",Zulu,N/A
'9110292708020,Thalente,Gedeza,Female,1991-10-29,33,Permanent Resident,South Africa,21421973,N/A,N/A,N/A,N/A,N/A,0.74,sithembisomzilankatha@co.za,584-860-5348x072,"748 Churchill Ithafa, Kimberley, 7608",Centurion,Mpumalanga,5769,"Scientist, forensic",Zulu,N/A
'5410196893077,Sandile,Mdlanyoka,Male,1954-10-19,70,Temporary Visa,South Africa,44364038,N/A,N/A,N/A,N/A,N/A,0.92,dlungwanaamahle@africa.com,(748)985-3906x2344,"41 Milner Ithafa, Vereeniging, 8514",Soweto,Mpumalanga,8630,Production manager,Zulu,N/A
'AS510705,Mandlakhe,Nhlabathi,Male,1999-11-17,25,Citizen,Kenya,K3354178,Asylum Seeker Permit,2024-04-25,2026-04-25,ASP34072,Interview Scheduled,0.61,sibongile06@kenya.com,404.798.8837x986,"6388 Adelaide Ithafa, Klerksdorp, 3490",Musina,North West,4630,Volunteer coordinator,Zulu,18
'AS391321,Langalibalele,Nkonyeni,Male,1989-10-11,35,Permanent Resident,Ghana,G5425267,Asylum Seeker Permit,2025-09-02,2027-09-02,ASP72693,Appeal Pending,0.69,zenzilemgilija@ghana.com,(546)556-9219,"100 Walter Sisulu Isitaladi, Uitenhage, 8457",Stellenbosch,KwaZulu-Natal,7608,Barrister,Zulu,18
'PR18636045,Nhlanhla,Dukada,Male,1978-12-01,46,Citizen,Ghana,G5849625,Study Visa,2023-09-27,2033-09-24,PER49255,N/A,0.95,sibusiso64@ghana.com,(803)549-1515,"6083 West Isitaladi, George, 7814",Benoni,KwaZulu-Natal,3770,Site engineer,Zulu,18
'6709290603060,Busisiwe,Mthethwa,Female,1967-09-29,58,Permanent Resident,South Africa,55517330,N/A,N/A,N/A,N/A,N/A,0.88,tmlaba@za.net,(447)823-6591,"62 Rivonia Umgwaqo, Uitenhage, 9562",Bloemfontein,Northern Cape,9632,Music tutor,Zulu,N/A
'PR18642836,Jérôme,Baudry,Male,1995-10-31,29,Citizen,France,156965000,Business Visa,2024-03-30,2034-03-28,PER32650,N/A,0.78,isabelle24@france.com,0695491939,"481, rue de Vaillant, 97640 Navarro",PayetVille,Gauteng,54813,chef de projet communication digitale,French,8
'0101142512042,Thuthukile,Ntanzi,Female,2001-01-14,24,Citizen,South Africa,25335944,N/A,N/A,N/A,N/A,N/A,0.99,bhekani12@africa.com,915.535.6655x05833,"552 Churchill Isitaladi, Klerksdorp, 7654",Bethlehem,Northern Cape,5826,Information officer,Zulu,N/A
'8708225110039,Sibusiso,Ayize,Male,1987-08-22,38,Citizen,South Africa,27085142,N/A,N/A,N/A,N/A,N/A,0.99,hsitolotolo@africa.com,256-361-1495x9325,"256 Rivonia Indlela, Kimberley, 6617",Upington,North West,4791,Chief Financial Officer,Zulu,N/A
'8807256229057,Njabulo,Gamede,Male,1988-07-25,37,Temporary Visa,South Africa,57920728,N/A,N/A,N/A,N/A,N/A,0.93,nomathalentensibanyoni@co.za,644.360.2406x68005,"8530 George Isitaladi, Klerksdorp, 7991",Kimberley,Western Cape,8507,Careers adviser,Zulu,N/A
'4009114406074,Dumisile,Mashimane,Female,1940-09-11,85,Citizen,South Africa,31930027,N/A,N/A,N/A,N/A,N/A,0.99,nothandomakhanya@za.net,6375171110,"833 Rivonia Isitaladi, Bethlehem, 8703",Witbank,Gauteng,1985,Dealer,Zulu,N/A
'PR42447572,Lungile,Gcugcwa,Male,2005-02-04,20,Citizen,Lesotho,88972620,Business Visa,2022-11-12,2032-11-09,PER37423,N/A,0.77,thando34@com,+1-837-552-6926x0482,"505 Charles Indlela, Paarl, 5859",Newcastle,Gauteng,5227,Publishing rights manager,Zulu,6
'PR53161088,Sibusiso,Sikhunyana,Male,1983-05-02,42,Citizen,Kenya,K6364987,Retirement Visa,2023-06-18,2033-06-15,PER25461,N/A,0.76,mabuyakhuluthandazile@kenya.com,9044414378,"95 Church Isitaladi, eGoli, 3158",Soweto,Free State,9978,Call centre manager,Zulu,19
'PR40467847,Luyanda,Macingwane,Male,1981-01-21,44,Citizen,Somalia,75544902,Study Visa,2025-05-22,2035-05-20,PER40488,N/A,0.9,andilemgwaba@net,789-730-1351x27219,"337 Thomas Ithafa, Witbank, 2028",Vanderbijlpark,Eastern Cape,2072,"Programmer, multimedia",Zulu,9
'0309256146052,Mzamo,Mdonswa,Male,2003-09-25,22,Citizen,South Africa,60785452,N/A,N/A,N/A,N/A,N/A,0.81,thalente65@co.za,001-904-453-5515x4442,"72 Commissioner Ithafa, Krugersdorp, 4043",iBhayi,Gauteng,6534,Intelligence analyst,Zulu,N/A
'PR64497258,亮,祝,Male,1995-03-04,30,Citizen,China,65502338,Business Visa,2023-02-06,2033-02-03,PER56500,N/A,0.79,tanping@china.com,15033754580,西藏自治区呼和浩特县静安王街g座 582294,建县,North West,185432,熟食加工,Mandarin,1
'7307283878027,Sibongile,Ndandali,Female,1973-07-28,52,Temporary Visa,South Africa,99934938,N/A,N/A,N/A,N/A,N/A,0.98,pndlandla@africa.com,001-854-981-3111x93394,"471 Voortrekker Ithafa, Tembisa, 6567",Newcastle,Western Cape,1638,Museum education officer,Zulu,N/A
'TV79831,Minenhle,Nhlane,Male,1975-11-17,49,Citizen,Ethiopia,56104666,Corporate Visa,2024-03-06,2027-01-27,VIS75215,N/A,0.72,londisizweshelembe@com,(994)689-4931x384,"4977 Napier Indawo, iKapa, 6265",Centurion,KwaZulu-Natal,8779,Exercise physiologist,Zulu,18
'TV13834,Ndumiso,Dlabane,Female,1983-01-25,42,Citizen,Malawi,76399512,Retirement Visa,2025-07-20,2027-01-12,VIS61218,N/A,0.65,nomalanga86@net,(437)339-3409,"9729 Grey Umgwaqo, Vanderbijlpark, 8858",iKapa,Gauteng,3706,Chief Technology Officer,Zulu,15
'PR88141048,Paul,Da Silva,Male,2004-05-21,21,Citizen,France,223781802,Work Visa,2024-06-05,2034-06-03,PER59977,N/A,0.86,zoedos-santos@fr,02 78 53 42 48,"67, avenue de Mendès, 95534 Bigot-sur-Mer",Legrand,Limpopo,02692,sportif de haut niveau,French,6
'9103019197076,Langalibalele,Madide,Male,1991-03-01,34,Citizen,South Africa,15913931,N/A,N/A,N/A,N/A,N/A,0.92,zenzele82@africa.com,001-851-332-7369x5642,"72 James Ithafa, Soweto, 8227",Potchefstroom,Free State,6662,Higher education lecturer,Zulu,N/A
'TV96659,Matilde,Domingues,Female,1982-11-20,42,Citizen,Mozambique,MO807675,Work Visa,2024-11-07,2025-09-26,VIS93264,N/A,0.77,alicevicente@co.mz,260 714 873,"R. Baptista, 972, 7049-305 Ourém",Pinhel,Northern Cape,0472-243,"Lapidador e gravador, de vidro, cerâmica e outros materiais",Portuguese,15
'9908128029011,Bandile,Mathaba,Male,1999-08-12,26,Citizen,South Africa,30257756,N/A,N/A,N/A,N/A,N/A,0.89,rnzimande@co.za,454-452-4425x2018,"401 Clarence Ithafa, Potchefstroom, 5936",Potchefstroom,Mpumalanga,3917,Professor Emeritus,Zulu,N/A
'PR78118513,Franck,Millet,Male,1995-01-01,30,Temporary Visa,United Kingdom,767921682,Business Visa,2023-10-03,2033-09-30,PER47134,N/A,0.78,edouard36@co.uk,+33 3 20 50 52 02,"6, chemin Jacob, 87391 Bertin-les-Bains",Roger,KwaZulu-Natal,95693,architecte,French,16
'6712179621077,Andile,Khezokhulu,Male,1967-12-17,57,Citizen,South Africa,21806398,N/A,N/A,N/A,N/A,N/A,0.82,mmwandla@africa.com,(597)770-8198x72921,"2476 Oxford Isitaladi, Klerksdorp, 3023",eGoli,Mpumalanga,7581,Database administrator,Zulu,N/A
'7810151306059,Zibuyile,Hadebe,Female,1978-10-15,46,Citizen,South Africa,54493674,N/A,N/A,N/A,N/A,N/A,0.78,bhekani99@za.net,001-988-431-9453x111,"88 Edward Indawo, Springs, 9474",Sasolburg,North West,7002,"Engineer, maintenance",Zulu,N/A
'8407050109024,Sibusisiwe,Phakathi,Female,1984-07-05,41,Citizen,South Africa,16338364,N/A,N/A,N/A,N/A,N/A,0.78,thembile14@za.net,294-303-5457,"2068 Joseph Indawo, George, 3726",Kimberley,Western Cape,1440,Insurance account manager,Zulu,N/A
'7702243604075,Nomthandazo,Thembekwayo,Female,1977-02-24,48,Citizen,South Africa,54820895,N/A,N/A,N/A,N/A,N/A,0.77,gambumthokozisi@za.net,+1-599-985-4491x8755,"97 Paul Kruger Ithafa, Randfontein, 7198",Springs,Free State,4312,Passenger transport manager,Zulu,N/A
'8205183488042,Dumisile,Myeza,Female,1982-05-18,43,Citizen,South Africa,78556894,N/A,N/A,N/A,N/A,N/A,0.71,thumbelanomathalente@za.net,(725)962-1253,"863 Adelaide Umgwaqo, eThekwini, 5942",Stellenbosch,Northern Cape,9418,"Nurse, children's",Zulu,N/A
'6002277262049,Bandile,Nsibanyoni,Male,1960-02-27,65,Permanent Resident,South Africa,74079386,N/A,N/A,N/A,N/A,N/A,0.81,ndumiso78@co.za,436-800-9122,"872 West Isitaladi, Thohoyandou, 6733",Sasolburg,Northern Cape,6674,Retail buyer,Zulu,N/A
'PR44682889,Pauline,Perrier,Female,1991-12-01,33,Permanent Resident,Democratic Republic of Congo,12436704,Retirement Visa,2024-02-23,2034-02-20,PER36717,N/A,0.77,lucy84@com,+33 2 96 07 58 61,"45, boulevard de Chevallier, 22291 Rodrigues",Fouquetboeuf,Mpumalanga,66852,conducteur de machines agricoles,French,18
'5812011571022,Bhekisisa,Ngungunyana,Female,1958-12-01,66,Permanent Resident,South Africa,73990312,N/A,N/A,N/A,N/A,N/A,0.98,ymnqamu@africa.com,874-638-2047,"11 Albertina Sisulu Ithafa, iBhayi, 5650",Mbombela,Northern Cape,5329,Public affairs consultant,Zulu,N/A
'0410205382075,Thalente,Ntshingila,Male,2004-10-20,20,Citizen,South Africa,90289268,N/A,N/A,N/A,N/A,N/A,0.81,bhekisisamgabadeli@co.za,4117786220,"2592 Elizabeth Isitaladi, eGoli, 6246",Boksburg,KwaZulu-Natal,9847,Advertising account executive,Zulu,N/A
'4203132497070,Nomvula,Dlakela,Female,1942-03-13,83,Permanent Resident,South Africa,70187206,N/A,N/A,N/A,N/A,N/A,0.82,luvunokhanyisile@africa.com,347.678.7915x19609,"80 Albertina Sisulu Umgwaqo, eGoli, 9397",Mbombela,KwaZulu-Natal,5310,Industrial/product designer,Zulu,N/A
'4006271444020,Owethu,Mashasha,Female,1940-06-27,85,Citizen,South Africa,71884464,N/A,N/A,N/A,N/A,N/A,0.8,nobantu60@africa.com,+1-240-887-1570,"7173 Charles Umgwaqo, iBhayi, 1524",Krugersdorp,Eastern Cape,4287,"Psychologist, sport and exercise",Zulu,N/A
'AS512688,Thandazile,Nkumane,Female,1995-11-18,29,Citizen,Tanzania,30487768,Asylum Seeker Permit,2024-09-02,2026-09-02,ASP81251,Rejected,0.65,hshelembe@com,(343)852-8034x27886,"7634 Victoria Indawo, Bethlehem, 4990",Vanderbijlpark,Limpopo,3940,Technical brewer,Zulu,6
'AS224722,Lwandile,Jele,Male,1991-02-08,34,Citizen,Ethiopia,82053424,Asylum Seeker Permit,2025-07-29,2027-07-29,ASP49552,Interview Scheduled,0.55,lungile89@com,971-833-5620x380,"2549 West Ithafa, Klerksdorp, 3499",Klerksdorp,KwaZulu-Natal,4768,Furniture designer,Zulu,19
'9901031862000,Nomcebo,Mvelase,Female,1999-01-03,26,Citizen,South Africa,60914283,N/A,N/A,N/A,N/A,N/A,0.88,nhlekomnqobi@co.za,246.645.8933x5686,"34 Smith Indlela, Benoni, 7718",Boksburg,Eastern Cape,3911,"Teacher, primary school",Zulu,N/A
'5903217937043,Siyabonga,Mshibe,Male,1959-03-21,66,Asylum Seeker,South Africa,58429113,N/A,N/A,N/A,N/A,N/A,0.84,bandilejili@co.za,8185822919,"703 Long Ithafa, Springs, 5499",Witbank,Mpumalanga,9385,Museum education officer,Zulu,N/A
'8808252022005,Nomathemba,Jamasijadu,Female,1988-08-25,37,Permanent Resident,South Africa,52187792,N/A,N/A,N/A,N/A,N/A,0.97,nkwakhathuthukile@africa.com,001-437-845-6805x68258,"12 Voortrekker Isitaladi, iKapa, 5394",Krugersdorp,Gauteng,5757,"Engineer, energy",Zulu,N/A
'8607103247063,Thabisile,Dwala,Female,1986-07-10,39,Citizen,South Africa,61649910,N/A,N/A,N/A,N/A,N/A,0.91,luyandadludla@za.net,855.339.6685x414,"383 James Umgwaqo, Boksburg, 6688",Middelburg,Free State,9578,Armed forces logistics/support/administrative officer,Zulu,N/A
'PR16399992,Clémence,Berthelot,Female,1970-11-23,54,Citizen,Democratic Republic of Congo,81821743,Business Visa,2023-12-05,2033-12-02,PER35972,N/A,0.9,jleger@net,0174073485,"200, rue Sébastien Costa, 31365 Perret",Sainte Marcelboeuf,Free State,70508,ingénieur papetier papetière,French,11
'8312079920028,Nhlanhla,Dludlu,Male,1983-12-07,41,Citizen,South Africa,36064040,N/A,N/A,N/A,N/A,N/A,0.92,mandlamthimkhulu@za.net,480.701.5111,"646 Short Umgwaqo, eGoli, 9047",Randfontein,Eastern Cape,7370,"Therapist, music",Zulu,N/A
