ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Biometric Score,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'PR88447753,Étienne,Klein,Male,1989-12-22,35,Citizen,Democratic Republic of Congo,58074231,Corporate Visa,2023-08-05,2033-08-02,PER33845,N/A,0.64,launayrenee@com,0218002232,"90, rue de Huet, 12456 Sainte Alfred",Sainte Arthur,North West,97165,ingénieur en caractérisation des matériaux,French,11
'6602093613079,Sibusisiwe,Hlophe,Female,1966-02-09,59,Temporary Visa,South Africa,60725258,N/A,N/A,N/A,N/A,N/A,0.97,mcanyanabusisiwe@africa.com,+1-462-746-3536,"49 Jan Smuts Indawo, eThekwini, 8138",Thohoyandou,Free State,4699,Chartered accountant,Zulu,N/A
'AS184154,Amahle,Hlabangane,Female,1978-07-22,47,Citizen,Lesotho,79943102,Asylum Seeker Permit,2023-05-11,2025-05-10,ASP65624,Application Submitted,0.48,njabulodinabantu@net,+1-599-920-4534x832,"59 Main Indlela, Boksburg, 2011",Tembisa,North West,4336,"Conservator, museum/gallery",Zulu,7
'0210147601059,Minenhle,Dindi,Male,2002-10-14,22,Citizen,South Africa,28863327,N/A,N/A,N/A,N/A,N/A,0.9,nozibusiso51@za.net,001-587-670-3706x8386,"549 Rivonia Indlela, Thohoyandou, 4274",Kimberley,North West,7952,"Psychologist, clinical",Zulu,N/A
'PR52569257,Sibonelo,Mthethwa,Male,1996-05-23,29,Citizen,Ghana,G9129831,Work Visa,2024-09-21,2034-09-19,PER51934,N/A,0.93,mthontithembisile@ghana.com,001-923-843-9484x8668,"40 Main Umgwaqo, Centurion, 7347",uMgungundlovu,Free State,5327,Medical laboratory scientific officer,Zulu,14
'4606127796098,Andile,Sithombo,Male,1946-06-12,79,Citizen,South Africa,89338033,N/A,N/A,N/A,N/A,N/A,0.79,jabulani50@za.net,+1-471-762-4240x08323,"639 York Isitaladi, Benoni, 1407",Bethlehem,Eastern Cape,6142,Dentist,Zulu,N/A
'6506214248071,Thembile,Malinga,Female,1965-06-21,60,Citizen,South Africa,73639016,N/A,N/A,N/A,N/A,N/A,0.89,ndlanyathandazile@co.za,(506)667-9276,"138 West Umgwaqo, Krugersdorp, 7226",eThekwini,Gauteng,9162,Museum/gallery curator,Zulu,N/A
'TV46478,Joseph,Meunier,Male,1972-09-21,53,Asylum Seeker,France,148839406,Retirement Visa,2023-03-08,2024-03-16,VIS86190,N/A,0.73,theodore78@france.com,0444065151,"75, boulevard de Baudry, 77660 Payet",Hebert-sur-Maréchal,Limpopo,04898,contrôleur des douanes et droits indirects,French,16
'6602216330059,Mandla,Shinga,Male,1966-02-21,59,Temporary Visa,South Africa,63495469,N/A,N/A,N/A,N/A,N/A,0.71,gugu94@za.net,745-817-6756x27937,"12 Milner Umgwaqo, Centurion, 5457",Polokwane,Northern Cape,4137,Futures trader,Zulu,N/A
'5002259139029,Mthokozisi,Njapha,Male,1950-02-25,75,Citizen,South Africa,40983057,N/A,N/A,N/A,N/A,N/A,0.85,msimangthando@africa.com,(519)869-8357,"48 Long Indawo, uMgungundlovu, 7296",George,Mpumalanga,1652,"Designer, blown glass/stained glass",Zulu,N/A
'6002055988055,Njabulo,Hlatshwayo,Male,1960-02-05,65,Citizen,South Africa,96081984,N/A,N/A,N/A,N/A,N/A,0.93,mandlakhemthonti@za.net,423-763-5017,"8680 Joseph Indlela, eThekwini, 4186",Benoni,Eastern Cape,7967,Surgeon,Zulu,N/A
'TV97899,Juri,Albers,Male,1976-07-21,49,Citizen,Germany,115921908,Business Visa,2025-08-01,2026-11-21,VIS37208,N/A,0.62,senolnohlmans@germany.com,+49 (0) 0227 995291,"Albersallee 8398, 22093 Königs Wusterhausen",Germersheim,Northern Cape,98062,Bäcker,German,13
'7102232445049,Sibusisiwe,Gebashe,Female,1971-02-23,54,Citizen,South Africa,73325855,N/A,N/A,N/A,N/A,N/A,0.96,bhekaningotsha@za.net,525.696.0145x445,"906 Commissioner Indlela, Musina, 1061",Klerksdorp,Northern Cape,5615,Logistics and distribution manager,Zulu,N/A
'5706262860073,Nomvula,Dlangamandla,Female,1957-06-26,68,Citizen,South Africa,26493167,N/A,N/A,N/A,N/A,N/A,0.74,dmgasela@africa.com,601.320.6756x4938,"298 Churchill Ithafa, Upington, 6438",Tembisa,Free State,7191,"Surveyor, commercial/residential",Zulu,N/A
'8801096266002,Njabulo,Mathibela,Male,1988-01-09,37,Temporary Visa,South Africa,26842770,N/A,N/A,N/A,N/A,N/A,0.99,simphiweyinkosi39@africa.com,991.340.6520,"656 Elizabeth Indawo, uMgungundlovu, 4261",Randfontein,Limpopo,7832,Fitness centre manager,Zulu,N/A
'5306166746065,Thando,Mkhandlela,Male,1953-06-16,72,Temporary Visa,South Africa,93870017,N/A,N/A,N/A,N/A,N/A,0.74,mcebisinhlengethwa@co.za,001-236-520-7780x53340,"87 Jan Smuts Umgwaqo, Middelburg, 3715",Kimberley,Mpumalanga,1607,Clinical research associate,Zulu,N/A
'4307291737033,Thandazile,Maphanga,Female,1943-07-29,82,Citizen,South Africa,93168364,N/A,N/A,N/A,N/A,N/A,0.9,sokhelalondiwe@za.net,8079618341,"544 Main Isitaladi, Welkom, 2754",Klerksdorp,Free State,9578,Town planner,Zulu,N/A
'5411283486024,Nomagugu,Sibindi,Female,1954-11-28,70,Citizen,South Africa,20584956,N/A,N/A,N/A,N/A,N/A,0.76,mncubenozibusiso@za.net,001-696-701-2545,"91 Church Ithafa, Springs, 5610",Welkom,KwaZulu-Natal,5950,Insurance underwriter,Zulu,N/A
'7112278844033,Mandla,Ngubane,Male,1971-12-27,53,Citizen,South Africa,96730715,N/A,N/A,N/A,N/A,N/A,0.99,mpunzanazibuyile@co.za,347.534.1728,"97 Grey Indlela, Mbombela, 8713",Randfontein,Gauteng,2799,"Producer, radio",Zulu,N/A
'4505187273013,Thalente,Mkholo,Male,1945-05-18,80,Permanent Resident,South Africa,37783362,N/A,N/A,N/A,N/A,N/A,0.73,malingadumisani@co.za,+1-903-491-6816x160,"192 Grey Isitaladi, Bloemfontein, 8884",Mahikeng,Free State,4156,"Investment banker, operational",Zulu,N/A
'PR43360350,André,Deschamps,Male,1985-07-07,40,Citizen,United States,925479343,Study Visa,2025-01-08,2035-01-06,PER33284,N/A,0.78,veronique57@com,0351721237,"9, rue Maurice Guyon, 36259 Marie",Costa,Mpumalanga,97241,intégrateur web,French,18
'7304038034026,Sphiwe,Biyase,Male,1973-04-03,52,Citizen,South Africa,49823889,N/A,N/A,N/A,N/A,N/A,0.77,nokulunga11@za.net,(303)531-6143x7817,"76 James Isitaladi, Kimberley, 5907",Chatsworth,Western Cape,3642,Physiotherapist,Zulu,N/A
'8806051279086,Amahle,Ngcamane,Female,1988-06-05,37,Citizen,South Africa,27028903,N/A,N/A,N/A,N/A,N/A,0.95,gugulethumfusi@za.net,865.625.2661x8991,"434 King Indawo, eThekwini, 6628",Soweto,Free State,9306,Operational investment banker,Zulu,N/A
'7107245268008,Sibonelo,Sokhulu,Male,1971-07-24,54,Permanent Resident,South Africa,14754485,N/A,N/A,N/A,N/A,N/A,1.0,nmhlanga@co.za,725.549.6524,"818 Rivonia Isitaladi, Klerksdorp, 8989",Soweto,Gauteng,6921,Television/film/video producer,Zulu,N/A
'PR88359243,Jeanne,Joubert,Female,1984-05-22,41,Permanent Resident,France,361118507,Retirement Visa,2025-07-23,2035-07-21,PER10929,N/A,0.72,laetitia23@fr,0484014134,"8, rue Océane Joly, 73592 Saint Carolinenec",Sainte Augustindan,Gauteng,21473,agent d'exploitation de l'eau,French,6
'7810048360057,S'fiso,Dlaba,Male,1978-10-04,47,Permanent Resident,South Africa,79894002,N/A,N/A,N/A,N/A,N/A,0.88,jmadi@co.za,+1-991-905-0365x06552,"85 Somerset Isitaladi, eThekwini, 4225",George,Gauteng,3888,"Engineer, electronics",Zulu,N/A
'7012132430021,Gugulethu,Mwandla,Female,1970-12-13,54,Citizen,South Africa,54994049,N/A,N/A,N/A,N/A,N/A,0.94,mthokozisiphakathwayo@co.za,511.451.8983x981,"362 Albertina Sisulu Indlela, Kimberley, 8496",Rustenburg,Western Cape,3105,Medical illustrator,Zulu,N/A
'0103262397079,Nomusa,Ntsele,Female,2001-03-26,24,Temporary Visa,South Africa,27938221,N/A,N/A,N/A,N/A,N/A,0.83,gebhezinomusa@co.za,(734)450-4145x39804,"116 Elizabeth Ithafa, Polokwane, 3278",Middelburg,Western Cape,5636,"Radiographer, therapeutic",Zulu,N/A
'9311233170067,Nobuhle,Ngotsha,Female,1993-11-23,31,Citizen,South Africa,42276763,N/A,N/A,N/A,N/A,N/A,0.93,ptukane@za.net,574.338.6535x93540,"80 Oxford Indlela, Vanderbijlpark, 9483",Polokwane,Gauteng,9617,Higher education careers adviser,Zulu,N/A
'4810193985094,Sibongile,Ncusi,Female,1948-10-19,76,Citizen,South Africa,27226965,N/A,N/A,N/A,N/A,N/A,0.8,mcebisi77@za.net,(450)467-5348,"6075 Long Umgwaqo, Kimberley, 1013",Newcastle,Free State,7812,"Scientist, product/process development",Zulu,N/A
'AS609022,Augustin,Pinto,Male,1978-07-20,47,Citizen,United Kingdom,465542704,Asylum Seeker Permit,2023-04-08,2025-04-07,ASP20351,Interview Scheduled,0.68,odias@uk.com,+33 4 80 95 33 22,"73, boulevard Pelletier, 35824 Lemaire-sur-Chauvin",Sainte Adélaïde,Western Cape,29597,responsable e-CRM,French,4
'8209037923007,Siyabonga,Biyase,Male,1982-09-03,43,Citizen,South Africa,33996347,N/A,N/A,N/A,N/A,N/A,0.83,amahlenothando@africa.com,001-427-312-3520x81915,"33 George Isitaladi, Centurion, 3193",Paarl,Northern Cape,8037,"Accountant, chartered management",Zulu,N/A
'9903268713064,Luyanda,Mthiya,Male,1999-03-26,26,Citizen,South Africa,75578247,N/A,N/A,N/A,N/A,N/A,0.9,nozibusisomntungwa@africa.com,827-664-9919,"8272 President Ithafa, Kimberley, 2100",Vereeniging,Limpopo,1949,Primary school teacher,Zulu,N/A
'5602298764035,Bhekani,Malevu,Male,1956-02-29,69,Citizen,South Africa,38453925,N/A,N/A,N/A,N/A,N/A,0.88,langenibhekani@co.za,416-722-0628x908,"5235 Oxford Umgwaqo, eThekwini, 4924",Klerksdorp,Mpumalanga,1817,Sports therapist,Zulu,N/A
'7008113441097,Sithembiso,Nkundlande,Female,1970-08-11,55,Temporary Visa,South Africa,99317858,N/A,N/A,N/A,N/A,N/A,0.87,bvundla@africa.com,209.686.8842,"41 Napier Indlela, Randfontein, 3915",iBhayi,Gauteng,6479,Chief Operating Officer,Zulu,N/A
'AS939489,Njabulo,Bukhosini,Male,1978-10-15,46,Temporary Visa,Ghana,G4753076,Asylum Seeker Permit,2024-07-15,2026-07-15,ASP47240,Under Review,0.47,tnenzi@com.gh,(343)597-7454x0336,"346 Napier Isitaladi, iBhayi, 3688",Sasolburg,Limpopo,3986,Barrister,Zulu,10
'9412277204005,Thalente,Nongalo,Male,1994-12-27,30,Citizen,South Africa,25666418,N/A,N/A,N/A,N/A,N/A,0.85,khukhuzalwandile@za.net,324.753.8870,"185 Grey Umgwaqo, Springs, 3622",Middelburg,Western Cape,2632,Sub,Zulu,N/A
'TV25608,Célina,Mathieu,Female,1970-08-03,55,Permanent Resident,United States,822838203,Relative's Visa,2025-04-30,2027-05-03,VIS59791,N/A,0.68,dlemonnier@us.com,0484333798,"96, rue Emmanuel Meunier, 88968 Baudry",Marchand,North West,61546,cordonnier,French,14
'6208019929048,Thando,Mcambi,Male,1962-08-01,63,Citizen,South Africa,71887432,N/A,N/A,N/A,N/A,N/A,0.91,lungilemshiyane@za.net,982.436.7333x64512,"7810 Gandhi Umgwaqo, George, 8391",Boksburg,Eastern Cape,7719,"Engineer, petroleum",Zulu,N/A
'TV93522,Suzanne,Seguin,Female,1990-03-18,35,Citizen,Democratic Republic of Congo,98482150,Relative's Visa,2022-12-11,2025-05-24,VIS53605,N/A,0.86,le-rouxhonore@org,0449550717,"65, chemin Dias, 14183 Moreau-sur-Lemoine",Allain,Northern Cape,09334,commissaire de police,French,6
'PR47225620,Nomasonto,Mathebela,Female,1986-08-15,39,Citizen,Ethiopia,65091382,Retirement Visa,2023-12-25,2033-12-22,PER49318,N/A,0.68,sibusiso56@com,258-667-4206x84995,"193 Edward Ithafa, Kathu, 5043",Benoni,Free State,7003,"Social research officer, government",Zulu,4
'0210092020044,Gugu,Msibi,Female,2002-10-09,22,Citizen,South Africa,91798730,N/A,N/A,N/A,N/A,N/A,0.86,mtimandenokulunga@co.za,(456)557-6408x6271,"150 Smith Ithafa, Chatsworth, 2840",iKapa,Limpopo,6340,Dance movement psychotherapist,Zulu,N/A
'4903220137038,Simphiwe,Fihlela,Female,1949-03-22,76,Permanent Resident,South Africa,30055068,N/A,N/A,N/A,N/A,N/A,0.93,thalente68@africa.com,384-968-6277x28045,"784 York Umgwaqo, Benoni, 1538",Thohoyandou,Gauteng,6788,"Surveyor, commercial/residential",Zulu,N/A
'8604097136008,Mthokozisi,Khathini,Male,1986-04-09,39,Citizen,South Africa,22591089,N/A,N/A,N/A,N/A,N/A,0.9,cnenzi@africa.com,+1-691-318-4538x21254,"44 Somerset Ithafa, Benoni, 3629",George,Limpopo,4809,"Engineer, civil (consulting)",Zulu,N/A
'4404028973011,Bandile,Dladla,Male,1944-04-02,81,Citizen,South Africa,34315695,N/A,N/A,N/A,N/A,N/A,0.83,gambusihawukele@co.za,(515)734-0784x03984,"359 Charles Indlela, Polokwane, 9580",Paarl,Gauteng,2647,"Surveyor, commercial/residential",Zulu,N/A
'7304305942055,Thando,Nxamalala,Male,1973-04-30,52,Citizen,South Africa,73521332,N/A,N/A,N/A,N/A,N/A,0.83,jabulanimthimkhulu@co.za,904.812.8017x39207,"15 High Umgwaqo, Krugersdorp, 9301",Potchefstroom,Gauteng,2101,Educational psychologist,Zulu,N/A
'7312252590045,Nonjabulo,Ndlanya,Female,1973-12-25,51,Permanent Resident,South Africa,16835099,N/A,N/A,N/A,N/A,N/A,0.96,nobuhledlebenkomo@co.za,001-555-289-1348,"47 Prince Ithafa, Mahikeng, 4732",Musina,Gauteng,1076,Intelligence analyst,Zulu,N/A
'8001138067014,Andile,Khonjwayo,Male,1980-01-13,45,Citizen,South Africa,99420948,N/A,N/A,N/A,N/A,N/A,0.78,indosi@co.za,001-235-944-4485x12611,"71 Paul Kruger Indlela, Krugersdorp, 3283",Krugersdorp,Gauteng,3200,"Scientist, research (medical)",Zulu,N/A
'AS569230,Andile,Jibela,Male,1995-09-11,30,Citizen,Lesotho,45134397,Asylum Seeker Permit,2024-07-07,2026-07-07,ASP59591,Rejected,0.33,lwandile83@org,001-641-949-5505x1436,"51 Jan Smuts Umgwaqo, iBhayi, 1418",Musina,Western Cape,9950,"Lecturer, higher education",Zulu,19
'8303283457012,Nozizwe,Mayeza,Female,1983-03-28,42,Asylum Seeker,South Africa,42224853,N/A,N/A,N/A,N/A,N/A,0.79,lwandile47@za.net,5454871512,"8264 Walter Sisulu Indlela, Chatsworth, 3692",uMgungundlovu,Gauteng,1899,Air traffic controller,Zulu,N/A
'6612178301008,Luyanda,Gumbi,Male,1966-12-17,58,Citizen,South Africa,34576976,N/A,N/A,N/A,N/A,N/A,0.82,mbungelathalente@co.za,001-205-797-3677x3222,"626 Elizabeth Indawo, eThekwini, 5309",Witbank,Free State,4768,"Scientist, product/process development",Zulu,N/A
'PR42572248,Sibongile,Phewa,Female,1970-03-12,55,Permanent Resident,Malawi,35278799,Retirement Visa,2024-02-17,2034-02-14,PER41328,N/A,0.74,olwethumayise@org,317-648-2078,"87 Rivonia Isitaladi, Benoni, 3761",Kathu,KwaZulu-Natal,5863,Copy,Zulu,12
'TV56367,Mandlakhe,Mgabadeli,Male,1983-12-26,41,Permanent Resident,Malawi,81727969,Work Visa,2025-08-15,2027-10-13,VIS60989,N/A,0.61,gigabaminenhle@com,372.330.4042x599,"43 President Indlela, iKapa, 7080",Polokwane,KwaZulu-Natal,6186,Mudlogger,Zulu,7
'PR16679362,Bhekani,Mnangwe,Male,1979-08-08,46,Citizen,Kenya,K1024208,Retirement Visa,2023-08-31,2033-08-28,PER66689,N/A,0.92,qsompisi@kenya.com,912-715-7003,"8385 Rivonia Umgwaqo, Potchefstroom, 4684",Potchefstroom,Northern Cape,4848,Pension scheme manager,Zulu,2
'5612101531079,Thandazile,Makhaza,Female,1956-12-10,68,Temporary Visa,South Africa,12337299,N/A,N/A,N/A,N/A,N/A,0.7,vngubane@africa.com,+1-924-881-8585,"75 Queen Indlela, Polokwane, 3503",Benoni,North West,3263,Town planner,Zulu,N/A
'8104041785036,Nobantu,Mthombeni,Female,1981-04-04,44,Permanent Resident,South Africa,63702710,N/A,N/A,N/A,N/A,N/A,0.72,zenzelemagagula@africa.com,829.385.1451,"568 Gandhi Indlela, Chatsworth, 5686",Welkom,Western Cape,2552,Product designer,Zulu,N/A
'8705060666082,Nomvula,Magoza,Female,1987-05-06,38,Citizen,South Africa,86101359,N/A,N/A,N/A,N/A,N/A,0.97,sibusiso59@co.za,683-632-5913x7389,"6838 Napier Umgwaqo, Newcastle, 3315",Klerksdorp,Gauteng,1068,Medical laboratory scientific officer,Zulu,N/A
'6012293102009,Nomasonto,Ndlandla,Female,1960-12-29,64,Citizen,South Africa,40841626,N/A,N/A,N/A,N/A,N/A,0.76,yxulu@africa.com,001-273-943-2447x85835,"146 Thomas Umgwaqo, Krugersdorp, 4665",Welkom,KwaZulu-Natal,7585,Drilling engineer,Zulu,N/A
'TV72804,Antoine,Guillet,Male,2004-04-29,21,Citizen,France,534660290,Study Visa,2023-06-02,2024-01-02,VIS37794,N/A,0.58,luciecourtois@fr,+33 3 90 54 13 62,"921, chemin Isabelle Dumas, 39340 Vaillant",PasquierVille,Free State,84462,salesman,French,8
'PR25490320,Henriette,Valette,Female,1993-11-14,31,Citizen,France,397656465,Corporate Visa,2025-05-13,2035-05-11,PER19473,N/A,0.74,ytanguy@france.com,05 61 55 35 92,"chemin Guillaume, 97662 Vasseurboeuf",RenaultBourg,Western Cape,74590,assistant en études de prix,French,0
'8407072929068,Bhekisisa,Mabizela,Female,1984-07-07,41,Citizen,South Africa,59180749,N/A,N/A,N/A,N/A,N/A,0.95,athela@co.za,(714)804-3094,"295 Somerset Indawo, Thohoyandou, 2851",Bloemfontein,Limpopo,1457,Clinical psychologist,Zulu,N/A
'7209082028066,Khanyisile,Dubandlela,Female,1972-09-08,53,Citizen,South Africa,62308712,N/A,N/A,N/A,N/A,N/A,0.81,thuthukile04@africa.com,001-257-320-7384,"719 Paul Kruger Indawo, Middelburg, 3698",Centurion,Free State,6351,Ecologist,Zulu,N/A
'7902267632067,Vusumuzi,Galu,Male,1979-02-26,46,Citizen,South Africa,21605777,N/A,N/A,N/A,N/A,N/A,0.8,nqobizitha64@co.za,594.460.0222,"68 Smith Indlela, Thohoyandou, 2604",Centurion,Northern Cape,7577,Oceanographer,Zulu,N/A
'PR42987126,Thembile,Njomane,Female,1986-10-21,38,Citizen,Botswana,BO550863,Work Visa,2025-06-02,2035-05-31,PER98589,N/A,0.8,owethu41@org,001-663-232-7794x294,"63 Walter Sisulu Ithafa, Polokwane, 8111",Potchefstroom,Mpumalanga,9491,Air broker,Zulu,3
'8712157291025,Minenhle,Mantshinga,Male,1987-12-15,37,Citizen,South Africa,73275442,N/A,N/A,N/A,N/A,N/A,0.86,mandla44@co.za,(778)331-3812x468,"68 Voortrekker Indlela, Benoni, 1886",Rustenburg,Gauteng,7040,"Teacher, early years/pre",Zulu,N/A
'9401295164004,Bhekani,Mzolo,Male,1994-01-29,31,Citizen,South Africa,20790732,N/A,N/A,N/A,N/A,N/A,0.88,nozizwe65@africa.com,654-461-1170,"6016 West Umgwaqo, Tembisa, 9384",iBhayi,Northern Cape,8821,Higher education careers adviser,Zulu,N/A
'TV19904,Nicolaus,Lorch,Male,1974-11-29,50,Citizen,Germany,139554694,Work Visa,2024-12-27,2025-10-23,VIS59112,N/A,0.58,augustedussen-van@de,09735 528808,"Wagenknechtstraße 81-82, 55538 Altötting",Arnstadt,Eastern Cape,45716,Polizist,German,20
'6410032137013,Nomagugu,Mkhumbuzi,Female,1964-10-03,61,Citizen,South Africa,75654170,N/A,N/A,N/A,N/A,N/A,0.78,ungungunyana@za.net,358-804-6447x909,"64 Adelaide Umgwaqo, eThekwini, 1069",Paarl,KwaZulu-Natal,5631,Software engineer,Zulu,N/A
'7506236045020,Andile,Longode,Male,1975-06-23,50,Citizen,South Africa,85265256,N/A,N/A,N/A,N/A,N/A,0.91,gobhozidumisile@africa.com,001-407-579-4178x48700,"7156 King Umgwaqo, Paarl, 1955",eGoli,Gauteng,8037,"Scientist, product/process development",Zulu,N/A
'8209266185042,Mlungisi,Ndondakusuka,Male,1982-09-26,43,Citizen,South Africa,24080603,N/A,N/A,N/A,N/A,N/A,0.9,thembekile17@africa.com,791-443-6742x20274,"857 Elizabeth Isitaladi, Centurion, 3501",iKapa,Eastern Cape,7727,"Accountant, chartered management",Zulu,N/A
'9010276936078,Thalente,Mthanti,Male,1990-10-27,34,Citizen,South Africa,34572938,N/A,N/A,N/A,N/A,N/A,0.9,sibusisiwe84@za.net,+1-940-266-0192,"2107 Church Umgwaqo, Springs, 8577",Middelburg,North West,5290,"Editor, film/video",Zulu,N/A
'9507291149095,Silondile,Nkomoye,Female,1995-07-29,30,Citizen,South Africa,56381772,N/A,N/A,N/A,N/A,N/A,0.97,njabulosikhunyana@co.za,+1-453-989-8789,"271 Walter Sisulu Umgwaqo, Musina, 5850",Vereeniging,KwaZulu-Natal,4846,Animal nutritionist,Zulu,N/A
'8008313876046,Nqobizitha,Nkwali,Female,1980-08-31,45,Citizen,South Africa,29648759,N/A,N/A,N/A,N/A,N/A,0.7,khonjwayonomathalente@co.za,(905)865-3565x65671,"50 Somerset Indlela, Welkom, 9971",Randfontein,North West,3024,Acupuncturist,Zulu,N/A
'PR66418853,Maurice,Rey,Male,1979-09-24,46,Permanent Resident,France,517716484,Business Visa,2023-12-01,2033-11-28,PER67309,N/A,0.94,alaurent@fr,02 37 35 60 07,"386, rue Valette, 87922 Klein",Léger,Western Cape,28318,chef de fabrication des industries graphiques,French,0
'PR86161912,Grégoire,Girard,Male,2003-10-12,21,Citizen,United Kingdom,571393695,Business Visa,2023-04-10,2033-04-07,PER78851,N/A,0.78,marie02@uk.com,0641843680,"6, boulevard de Verdier, 64302 Guillaume-sur-Lenoir",Antoine,Mpumalanga,10943,gestionnaire de patrimoine,French,13
'5705255898038,Thalente,Lukhele,Male,1957-05-25,68,Citizen,South Africa,34076642,N/A,N/A,N/A,N/A,N/A,0.71,nyawokhulubusisiwe@co.za,694.376.5312,"319 William Isitaladi, Mbombela, 8588",Mahikeng,North West,7253,Television/film/video producer,Zulu,N/A
'0405175315078,Lungile,Masinga,Male,2004-05-17,21,Citizen,South Africa,67077107,N/A,N/A,N/A,N/A,N/A,0.76,phosekadumisile@africa.com,884-840-0688x439,"14 Joseph Indlela, Potchefstroom, 1216",Klerksdorp,Limpopo,7224,Sport and exercise psychologist,Zulu,N/A
'TV47012,Thabani,Mangethe,Male,2005-02-02,20,Citizen,Kenya,K1271560,Study Visa,2023-10-27,2024-04-09,VIS47418,N/A,0.88,sithembiso68@co.ke,493-743-6455x271,"637 Main Indawo, Middelburg, 4127",Vereeniging,KwaZulu-Natal,5314,Quantity surveyor,Zulu,9
'TV91124,Thabani,Hlela,Male,1992-08-09,33,Citizen,Zambia,60346463,Business Visa,2023-01-01,2025-03-11,VIS84254,N/A,0.69,zinhlemabuyakhulu@org,312.585.0954x65309,"6269 Stanley Umgwaqo, Witbank, 5646",Welkom,Mpumalanga,1350,"Therapist, occupational",Zulu,12
'5912218794061,Thalente,Nhlabathi,Male,1959-12-21,65,Temporary Visa,South Africa,32216682,N/A,N/A,N/A,N/A,N/A,0.87,luyanda51@co.za,478-318-4544x287,"8259 Churchill Isitaladi, George, 8364",Chatsworth,North West,7837,Leisure centre manager,Zulu,N/A
'TV51891,Nomthandazo,Blose,Female,1977-11-26,47,Citizen,Malawi,25373656,Work Visa,2024-07-24,2025-06-23,VIS22047,N/A,0.83,madunathembile@org,+1-392-437-9369x85101,"30 Voortrekker Isitaladi, Welkom, 1500",Kathu,KwaZulu-Natal,2239,"Production assistant, television",Zulu,14
'4503204946078,Sithembiso,Motha,Female,1945-03-20,80,Citizen,South Africa,49908790,N/A,N/A,N/A,N/A,N/A,0.76,silondile45@za.net,+1-856-258-0644x3137,"3556 King Indlela, Witbank, 9906",Polokwane,Limpopo,5597,"Production assistant, radio",Zulu,N/A
'PR14668429,Thando,Thusi,Male,1970-04-15,55,Citizen,Zimbabwe,ZI627340,Retirement Visa,2024-03-20,2034-03-18,PER63026,N/A,0.67,blosenomthandazo@co.zw,643-925-3756x47449,"418 Grey Indlela, Chatsworth, 3670",Soweto,Western Cape,9483,Tourism officer,Zulu,11
'7203197502004,Vusumuzi,Sikobi,Male,1972-03-19,53,Citizen,South Africa,52033815,N/A,N/A,N/A,N/A,N/A,0.97,magozamandla@africa.com,+1-788-342-5866x65266,"418 William Indawo, Upington, 7376",Chatsworth,Free State,8032,Careers adviser,Zulu,N/A
'5012115593026,Zenzele,Khosini,Male,1950-12-11,74,Citizen,South Africa,87345131,N/A,N/A,N/A,N/A,N/A,0.72,zenzile51@za.net,001-343-328-6992x866,"2284 Long Isitaladi, Tembisa, 8813",Newcastle,Western Cape,5751,"Engineer, biomedical",Zulu,N/A
'5910264888066,Nomathemba,Mkholo,Female,1959-10-26,65,Citizen,South Africa,58165538,N/A,N/A,N/A,N/A,N/A,0.98,nhlanhla05@co.za,488.773.9605x947,"26 Churchill Ithafa, Soweto, 9313",Bethlehem,KwaZulu-Natal,9836,Hotel manager,Zulu,N/A
'8711202214047,Nonjabulo,Dingila,Female,1987-11-20,37,Permanent Resident,South Africa,75057094,N/A,N/A,N/A,N/A,N/A,0.88,amajozi@africa.com,260.568.0128x69401,"681 Charles Isitaladi, Vereeniging, 7456",Rustenburg,North West,3088,"Engineer, broadcasting (operations)",Zulu,N/A
'PR40845791,Sibongile,Nyokayebululu,Female,1978-03-08,47,Citizen,Botswana,BO863748,Study Visa,2024-09-28,2034-09-26,PER75219,N/A,0.89,zenzilegoje@net,(516)923-0177,"9319 Prince Ithafa, Thohoyandou, 2477",Paarl,Eastern Cape,9739,Nature conservation officer,Zulu,18
