ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'8309151507076,Nomalanga,Mngwemkhulu,Female,1983-09-15,41,Citizen,South Africa,53665035,N/A,N/A,N/A,N/A,N/A,mzamo26@africa.com,659.733.1911x72425,"2538 Paul Kruger Indlela, Sasolburg, 9719",Newcastle,Northern Cape,8034,"Teacher, primary school",Zulu,N/A
'5612104371044,Zenzile,Khuba,Female,1956-12-10,68,Citizen,South Africa,57625483,N/A,N/A,N/A,N/A,N/A,thandazilesishiya@africa.com,+1-637-468-9700x1365,"4567 Milner Indawo, Chatsworth, 2727",Vanderbijlpark,North West,2232,"Geneticist, molecular",Zulu,N/A
'9703072080077,Noxolo,Thenjwayo,Female,1997-03-07,28,Permanent Resident,South Africa,65246719,N/A,N/A,N/A,N/A,N/A,mvenithalente@africa.com,(718)844-9991,"436 Stanley Umgwaqo, Witbank, 9612",Klerksdorp,Northern Cape,5219,Manufacturing systems engineer,Zulu,N/A
'5706150531064,Nobuhle,Khuyameni,Female,1957-06-15,68,Citizen,South Africa,65466420,N/A,N/A,N/A,N/A,N/A,mntimandesibusiso@za.net,(293)813-2939x612,"8798 President Indawo, Sasolburg, 2790",eGoli,Western Cape,8221,Food technologist,Zulu,N/A
'TV17852,玉珍,王,Female,1987-02-04,38,Citizen,China,99491924,Critical Skills Visa,2024-07-10,2027-06-14,VIS84976,N/A,limin@com.cn,13077627204,广西壮族自治区静市兴山佛山路r座 685039,乌鲁木齐县,Gauteng,647721,资料员,Mandarin,10
'6308049136078,SimphiweyiNkosi,Dikane,Male,1963-08-04,62,Permanent Resident,South Africa,82320616,N/A,N/A,N/A,N/A,N/A,ntakaandile@za.net,632-478-9512,"10 Prince Indawo, Kimberley, 1728",Springs,Gauteng,4183,Legal secretary,Zulu,N/A
'6303040435001,Gugu,Mngadi,Female,1963-03-04,62,Temporary Visa,South Africa,88563749,N/A,N/A,N/A,N/A,N/A,mayisenonhlanhla@africa.com,4927519682,"2394 Frere Indlela, Thohoyandou, 7221",iKapa,Limpopo,3663,Ergonomist,Zulu,N/A
'9310119335085,Musa,Mcanco,Male,1993-10-11,31,Permanent Resident,South Africa,25524184,N/A,N/A,N/A,N/A,N/A,vmathebela@co.za,853-855-1058,"50 George Umgwaqo, Vanderbijlpark, 3437",Stellenbosch,Gauteng,8449,Amenity horticulturist,Zulu,N/A
'0010169751000,S'fiso,Sibiya,Male,2000-10-16,24,Citizen,South Africa,50213114,N/A,N/A,N/A,N/A,N/A,mzamomsamkhulu@za.net,343.399.3853x119,"796 Rivonia Indawo, Thohoyandou, 6481",Middelburg,North West,6010,Electronics engineer,Zulu,N/A
'6212193834088,Gugulethu,Nkumane,Female,1962-12-19,62,Citizen,South Africa,10030456,N/A,N/A,N/A,N/A,N/A,ymalembe@za.net,823.357.8782,"4974 James Indawo, Mbombela, 1611",Benoni,North West,5106,Herbalist,Zulu,N/A
'AS262914,Luyanda,Mboko,Male,1979-11-23,45,Citizen,Kenya,K5675438,Asylum Seeker Permit,2024-02-21,2026-02-20,ASP72317,Rejected,mlungisimbanjwa@kenya.com,323.447.8910x8100,"847 Milner Isitaladi, uMgungundlovu, 9761",eThekwini,Free State,8209,Forensic scientist,Zulu,14
'8412315887078,S'fiso,Qwabe,Male,1984-12-31,40,Citizen,South Africa,32718873,N/A,N/A,N/A,N/A,N/A,owethu60@africa.com,(649)616-6459x00394,"42 Oxford Indawo, iBhayi, 6644",iBhayi,Gauteng,1984,Special educational needs teacher,Zulu,N/A
'5910015113054,Thalente,Gambuse,Male,1959-10-01,65,Citizen,South Africa,22661854,N/A,N/A,N/A,N/A,N/A,madonselathalente@za.net,437-339-5146x66441,"73 Charles Indawo, Middelburg, 2761",Randfontein,Northern Cape,1881,Health and safety inspector,Zulu,N/A
'0005104828012,Nomusa,Gabhezi,Female,2000-05-10,25,Citizen,South Africa,90907984,N/A,N/A,N/A,N/A,N/A,thabisamabuza@africa.com,(753)481-7454x39692,"273 Charles Isitaladi, Klerksdorp, 3387",Kathu,Mpumalanga,2892,Press photographer,Zulu,N/A
'0212061565084,Nobantu,Thenjwayo,Female,2002-12-06,22,Citizen,South Africa,62568698,N/A,N/A,N/A,N/A,N/A,nomathembayeyeye@za.net,3285600550,"5191 Commissioner Isitaladi, Middelburg, 8201",Randfontein,Gauteng,5283,"Scientist, research (maths)",Zulu,N/A
'4412150810013,Thembile,Mamba,Female,1944-12-15,80,Citizen,South Africa,66402470,N/A,N/A,N/A,N/A,N/A,thembisile74@co.za,7643638946,"9191 Napier Indawo, Potchefstroom, 5104",Klerksdorp,Northern Cape,7336,Operations geologist,Zulu,N/A
'8307149763061,Nhlanhla,Jibela,Male,1983-07-14,42,Citizen,South Africa,52112712,N/A,N/A,N/A,N/A,N/A,nongalazasandile@za.net,001-839-837-1918,"9725 Smith Ithafa, Centurion, 2823",Boksburg,Western Cape,3619,Surgeon,Zulu,N/A
'PR93882617,Minenhle,Sembathwa,Male,1990-03-13,35,Citizen,Somalia,37430771,Business Visa,2025-06-21,2035-06-19,PER30813,N/A,vusumuzi43@org,001-887-447-5869,"456 Smith Indlela, eGoli, 8479",Centurion,Mpumalanga,8094,Wellsite geologist,Zulu,5
'5711289324029,Mandla,Magolwana,Male,1957-11-28,67,Citizen,South Africa,93443630,N/A,N/A,N/A,N/A,N/A,cibanenomathalente@africa.com,(279)860-9916,"15 Stanley Indlela, Benoni, 7439",Soweto,Limpopo,5376,"Engineer, automotive",Zulu,N/A
'5903284502034,Nomathalente,Malambule,Female,1959-03-28,66,Citizen,South Africa,50004241,N/A,N/A,N/A,N/A,N/A,qmagagula@co.za,645.726.2763x1031,"2632 Queen Indlela, Polokwane, 3376",uMgungundlovu,Limpopo,7747,Immunologist,Zulu,N/A
'7402233976053,Nozibusiso,Mbuli,Female,1974-02-23,51,Citizen,South Africa,52542187,N/A,N/A,N/A,N/A,N/A,mkhwela@africa.com,(700)385-9097,"2115 Edward Umgwaqo, Potchefstroom, 2553",Vanderbijlpark,Eastern Cape,7674,Careers adviser,Zulu,N/A
'7305107371003,Lwandile,Shange,Male,1973-05-10,52,Permanent Resident,South Africa,77602058,N/A,N/A,N/A,N/A,N/A,pdelwayo@za.net,317.283.6970x3655,"937 Edward Isitaladi, Krugersdorp, 5413",Kathu,North West,7790,Information officer,Zulu,N/A
'7503249810001,Mzamo,Shabangu,Male,1975-03-24,50,Citizen,South Africa,11907528,N/A,N/A,N/A,N/A,N/A,nokulunga19@co.za,001-517-895-9153x90722,"69 Stanley Isitaladi, Uitenhage, 9478",Centurion,KwaZulu-Natal,1524,Commercial art gallery manager,Zulu,N/A
'4508117414005,Njabulo,Dumakude,Male,1945-08-11,80,Citizen,South Africa,96331485,N/A,N/A,N/A,N/A,N/A,biyelasphiwe@africa.com,525.441.6518x237,"35 Voortrekker Indlela, eGoli, 7326",Klerksdorp,Western Cape,2933,Trading standards officer,Zulu,N/A
'7402284770059,Simphiwe,Nzima,Female,1974-02-28,51,Permanent Resident,South Africa,93498322,N/A,N/A,N/A,N/A,N/A,zmshazi@co.za,(318)375-6663,"26 Somerset Umgwaqo, Newcastle, 8855",Vanderbijlpark,Mpumalanga,9099,"Horticulturist, commercial",Zulu,N/A
'5410261223004,Bhekokwakhe,Ndondakusuka,Female,1954-10-26,70,Temporary Visa,South Africa,62345786,N/A,N/A,N/A,N/A,N/A,nonyanathembisile@africa.com,678-832-0714,"5625 High Isitaladi, Newcastle, 8799",Potchefstroom,Mpumalanga,3069,"Designer, television/film set",Zulu,N/A
'PR28332700,दीपाली,अरोरा,Female,1991-07-14,34,Citizen,India,87706158,Business Visa,2025-07-21,2035-07-19,PER38992,N/A,arvind50@india.com,05248095375,"7/5 कम्बोज कुमार, बहादुरगढ-557886",चक्रधरपुर,KwaZulu-Natal,272099,Television floor manager,Hindi,20
'0408232670083,Bhekisisa,Khabalidaka,Female,2004-08-23,21,Citizen,South Africa,99972914,N/A,N/A,N/A,N/A,N/A,khwanesithembiso@co.za,001-668-301-5217x8494,"724 Milner Ithafa, eThekwini, 6643",Polokwane,Gauteng,3298,Event organiser,Zulu,N/A
'AS253843,Nuno,Loureiro,Male,2004-10-14,20,Citizen,Mozambique,MO406880,Asylum Seeker Permit,2024-03-03,2026-03-03,ASP28683,Interview Scheduled,pinhoandre@mozambique.com,927470609,"Praça de Neto, 88, 2635-902 Cartaxo",Lisboa,Mpumalanga,4808-874,Operador de instalações de tratamento térmico de metais,Portuguese,14
'8107170450021,Nqobizitha,Mbokazi,Female,1981-07-17,44,Temporary Visa,South Africa,17900323,N/A,N/A,N/A,N/A,N/A,gugu13@africa.com,361.958.6975x860,"441 Thomas Ithafa, Benoni, 4999",Mbombela,Gauteng,2565,Air traffic controller,Zulu,N/A
'8504195606005,Mlungisi,Bhembe,Male,1985-04-19,40,Temporary Visa,South Africa,98121200,N/A,N/A,N/A,N/A,N/A,qwabezenzele@africa.com,956-479-6494x30930,"187 Gandhi Ithafa, iKapa, 7786",Stellenbosch,Northern Cape,2267,Outdoor activities/education manager,Zulu,N/A
'TV36175,Thabani,Mkhabela,Male,1997-05-29,28,Citizen,Malawi,40406218,Work Visa,2023-07-01,2026-05-19,VIS17277,N/A,fmshikila@com,001-788-872-8153x2062,"84 York Indlela, Polokwane, 9287",Randfontein,Free State,3874,Mudlogger,Zulu,5
'9111124985004,Khanyisile,Nsele,Female,1991-11-12,33,Citizen,South Africa,94717571,N/A,N/A,N/A,N/A,N/A,enyathi@co.za,535.777.5866,"4612 President Umgwaqo, uMgungundlovu, 1712",Stellenbosch,Mpumalanga,8920,"Teacher, adult education",Zulu,N/A
'PR92532489,Thabisa,Mnyandu,Female,1978-06-16,47,Citizen,Zimbabwe,ZI187202,Relative's Visa,2024-02-12,2034-02-09,PER17849,N/A,thabisile94@zimbabwe.com,+1-604-929-9195,"3152 William Umgwaqo, Klerksdorp, 3706",Centurion,North West,1015,Charity officer,Zulu,13
'7504132796032,Nomasonto,Donda,Female,1975-04-13,50,Citizen,South Africa,29577147,N/A,N/A,N/A,N/A,N/A,bandile44@co.za,(640)774-1467x338,"8943 High Indlela, Centurion, 9913",Vereeniging,Mpumalanga,9453,Hotel manager,Zulu,N/A
'PR59583627,Timothée,Aubert,Male,1992-11-22,32,Temporary Visa,United Kingdom,839981326,Work Visa,2025-04-12,2035-04-10,PER31316,N/A,denisboucher@co.uk,04 85 13 68 71,"61, chemin Jacquot, 07453 LebretonVille",Germain,Eastern Cape,65259,technicien en traitement des matériaux,French,10
'5310232005094,Thalente,Mshibe,Female,1953-10-23,71,Citizen,South Africa,63759577,N/A,N/A,N/A,N/A,N/A,zibuyilemngwemkhulu@africa.com,(597)594-5709x4019,"64 Frere Umgwaqo, Mahikeng, 1364",iBhayi,Free State,4552,Copy,Zulu,N/A
'8109117433002,Thalente,Mjadu,Male,1981-09-11,44,Permanent Resident,South Africa,65902137,N/A,N/A,N/A,N/A,N/A,mpungosemthokozisi@africa.com,+1-331-333-7885x11603,"2583 Queen Indlela, Krugersdorp, 2023",Randfontein,Mpumalanga,1962,Public affairs consultant,Zulu,N/A
'PR62729833,Mcebisi,Dinwa,Male,1993-11-22,31,Citizen,Somalia,95452506,Relative's Visa,2022-10-21,2032-10-18,PER99262,N/A,tsengwayo@com,969-727-0950,"89 Cecil Indlela, Tembisa, 3417",Middelburg,North West,4420,Quality manager,Zulu,13
'5902210894058,Gugulethu,Makhaye,Female,1959-02-21,66,Asylum Seeker,South Africa,57970510,N/A,N/A,N/A,N/A,N/A,sphiwe53@co.za,(229)246-6610,"15 West Indawo, Tembisa, 4581",Middelburg,KwaZulu-Natal,1041,Ship broker,Zulu,N/A
'8203244647038,Zakhele,Tukane,Female,1982-03-24,43,Temporary Visa,South Africa,30084901,N/A,N/A,N/A,N/A,N/A,zenzelethela@africa.com,001-553-513-3981x418,"6248 Churchill Isitaladi, iBhayi, 2624",Benoni,Mpumalanga,2815,Dramatherapist,Zulu,N/A
'TV83925,丽娟,吴,Female,1978-09-20,46,Citizen,China,19293994,Relative's Visa,2023-09-27,2025-08-06,VIS81327,N/A,xiulan17@china.com,18637816687,四川省娟市合川辛集街o座 275393,冬梅县,Western Cape,313931,牙科医生,Mandarin,5
'AS830438,Simphiwe,Dindela,Female,1978-09-24,46,Permanent Resident,Tanzania,77919490,Asylum Seeker Permit,2024-05-27,2026-05-27,ASP51574,Rejected,gugulethuncube@org,719-210-4991x58533,"8948 Long Indawo, iBhayi, 8152",Mbombela,Eastern Cape,5164,Astronomer,Zulu,18
'7407156406035,Sandile,Shandu,Male,1974-07-15,51,Citizen,South Africa,63846127,N/A,N/A,N/A,N/A,N/A,zenzilenqumela@za.net,498.430.7776x11139,"428 Grey Ithafa, Bethlehem, 9967",George,North West,8527,Soil scientist,Zulu,N/A
'8504142467060,Gugulethu,Msimang,Female,1985-04-14,40,Permanent Resident,South Africa,62933128,N/A,N/A,N/A,N/A,N/A,ynkomose@za.net,622.513.8920x8224,"2459 Victoria Ithafa, Middelburg, 2702",Welkom,Free State,3187,Child psychotherapist,Zulu,N/A
'4507159334019,Sibonelo,Myeni,Male,1945-07-15,80,Citizen,South Africa,21220602,N/A,N/A,N/A,N/A,N/A,nmthiyane@za.net,+1-299-416-5419x5841,"95 Charles Ithafa, Springs, 8155",George,Mpumalanga,3465,"Optician, dispensing",Zulu,N/A
'5101085387033,Lwandile,Mondise,Male,1951-01-08,74,Citizen,South Africa,67546118,N/A,N/A,N/A,N/A,N/A,cmasilela@za.net,(616)830-3222x187,"55 James Isitaladi, Klerksdorp, 2038",Thohoyandou,KwaZulu-Natal,3483,Police officer,Zulu,N/A
'5306104395059,Thembile,Ngcamane,Female,1953-06-10,72,Citizen,South Africa,18363664,N/A,N/A,N/A,N/A,N/A,sibongileduma@co.za,2663249382,"77 Joseph Isitaladi, eThekwini, 1642",Tembisa,Limpopo,4559,"Teacher, English as a foreign language",Zulu,N/A
'TV84510,Sibusiso,Gubhuza,Male,1988-05-23,37,Asylum Seeker,Somalia,89522304,Corporate Visa,2022-09-30,2025-05-25,VIS97148,N/A,gcumisamthokozisi@org,001-649-931-0033x60328,"7883 Napier Indlela, Soweto, 1987",Potchefstroom,Free State,8148,Cabin crew,Zulu,6
'5108073261084,Nothando,Gabhezi,Female,1951-08-07,74,Citizen,South Africa,68215187,N/A,N/A,N/A,N/A,N/A,hjali@za.net,001-905-676-6829x4396,"8753 Thomas Indlela, Polokwane, 5532",Randfontein,Mpumalanga,1446,Magazine journalist,Zulu,N/A
'PR49815115,Mandlakhe,Shangase,Male,1982-03-04,43,Citizen,Nigeria,N5225380,Corporate Visa,2023-09-27,2033-09-24,PER86236,N/A,noxolo03@nigeria.com,844.622.7929x529,"7965 Stanley Indawo, Upington, 9218",Krugersdorp,North West,9463,Health and safety adviser,Zulu,6
'4205111838067,Nomcebo,Sangwani,Female,1942-05-11,83,Asylum Seeker,South Africa,37903175,N/A,N/A,N/A,N/A,N/A,thabanimshazi@za.net,294.842.6169,"28 Somerset Umgwaqo, Soweto, 8086",Centurion,KwaZulu-Natal,7921,Conference centre manager,Zulu,N/A
'5910115603044,Musa,Njomane,Male,1959-10-11,65,Citizen,South Africa,16154356,N/A,N/A,N/A,N/A,N/A,vusumuzi47@africa.com,(624)326-5207,"16 Church Indlela, Newcastle, 4160",eGoli,Northern Cape,6931,"Geneticist, molecular",Zulu,N/A
'5607161393024,Nonhlanhla,Nenzi,Female,1956-07-16,69,Citizen,South Africa,80888392,N/A,N/A,N/A,N/A,N/A,nombelasphiwe@za.net,+1-982-727-7310x870,"7454 Thomas Ithafa, Stellenbosch, 6844",Vanderbijlpark,North West,8491,Lexicographer,Zulu,N/A
'7212306667086,Thalente,Gcwensa,Male,1972-12-30,52,Citizen,South Africa,57470360,N/A,N/A,N/A,N/A,N/A,ndlovusibongile@za.net,632-373-9815,"6640 Cecil Indlela, Paarl, 8115",iKapa,Free State,4557,Town planner,Zulu,N/A
'7702215644029,Bhekani,Gwanyana,Male,1977-02-21,48,Citizen,South Africa,91646354,N/A,N/A,N/A,N/A,N/A,thembekabhovungana@co.za,482-989-8068,"4633 Victoria Isitaladi, Potchefstroom, 9005",Chatsworth,Gauteng,1846,Office manager,Zulu,N/A
'4402080310098,Thandiwe,Mlotshwa,Female,1944-02-08,81,Asylum Seeker,South Africa,87242442,N/A,N/A,N/A,N/A,N/A,tibasandile@za.net,(716)201-4691,"97 Prince Ithafa, Uitenhage, 3011",Mbombela,Gauteng,4310,Mudlogger,Zulu,N/A
'TV23398,Njabulo,Ndima,Male,1991-07-15,34,Citizen,Eswatini,27425493,Corporate Visa,2024-06-13,2025-08-20,VIS49863,N/A,mnqobi03@com,(392)354-3108x9888,"528 Smith Umgwaqo, George, 2103",Benoni,Gauteng,1902,Advertising copywriter,Zulu,18
'8006286923001,Njabulo,Mqadi,Male,1980-06-28,45,Citizen,South Africa,11257416,N/A,N/A,N/A,N/A,N/A,sithembisomashiya@za.net,+1-596-973-4083x5702,"1871 Prince Umgwaqo, Centurion, 9515",eThekwini,North West,9624,Mechanical engineer,Zulu,N/A
'8311072258035,Thembile,Ngobese,Female,1983-11-07,41,Citizen,South Africa,92639167,N/A,N/A,N/A,N/A,N/A,njuqula@africa.com,(730)308-1361,"62 Gandhi Indlela, Centurion, 7453",Mbombela,KwaZulu-Natal,2174,"Journalist, magazine",Zulu,N/A
'0011162456008,Nobuhle,Sangweni,Female,2000-11-16,24,Permanent Resident,South Africa,66999863,N/A,N/A,N/A,N/A,N/A,dumisilebophela@co.za,001-338-846-7970x96340,"3195 Clarence Ithafa, Springs, 8283",Soweto,Free State,9100,Research scientist (life sciences),Zulu,N/A
'8009240500014,Nomathemba,Phetha,Female,1980-09-24,44,Citizen,South Africa,34924845,N/A,N/A,N/A,N/A,N/A,qnongalo@co.za,(420)941-8009x96862,"8548 Prince Isitaladi, Centurion, 6742",eGoli,KwaZulu-Natal,7687,"Biochemist, clinical",Zulu,N/A
'TV76350,Mandla,Jibela,Male,2000-11-01,24,Citizen,Botswana,BO914729,Retirement Visa,2023-09-22,2026-04-06,VIS82978,N/A,omakhaza@net,(769)599-6906,"483 Clarence Ithafa, Sasolburg, 9781",Vereeniging,Free State,9338,"Secretary, company",Zulu,15
'4810055912004,Sphiwe,Magutshwa,Male,1948-10-05,76,Citizen,South Africa,11925143,N/A,N/A,N/A,N/A,N/A,luyandakhuba@co.za,658.645.1708x4787,"16 President Indlela, Welkom, 9161",Polokwane,Northern Cape,5145,"Education officer, community",Zulu,N/A
'PR32081154,Lungile,Mbhodwe,Male,1971-11-26,53,Citizen,Zimbabwe,ZI340590,Critical Skills Visa,2025-03-14,2035-03-12,PER66992,N/A,sfisolubelo@co.zw,914.443.0732,"21 Prince Isitaladi, iKapa, 8481",Uitenhage,Gauteng,1227,Sports administrator,Zulu,2
'9108129430054,Lwandile,Gatsheni,Male,1991-08-12,34,Citizen,South Africa,89477130,N/A,N/A,N/A,N/A,N/A,minenhle85@za.net,(923)306-8633x55427,"719 Somerset Umgwaqo, Thohoyandou, 5779",Chatsworth,Northern Cape,3166,Farm manager,Zulu,N/A
'4002251814061,Thembekile,Sompisi,Female,1940-02-25,85,Asylum Seeker,South Africa,54966437,N/A,N/A,N/A,N/A,N/A,xmabhena@africa.com,(373)580-5440,"771 Church Ithafa, Kimberley, 9059",Stellenbosch,Gauteng,3291,Patent examiner,Zulu,N/A
'5512286921034,Musa,Shabalala,Male,1955-12-28,69,Temporary Visa,South Africa,39967235,N/A,N/A,N/A,N/A,N/A,ncebekhulu@co.za,(713)946-9798x8392,"27 Napier Umgwaqo, Chatsworth, 3533",Paarl,Gauteng,6195,Set designer,Zulu,N/A
'AS610335,Lara,Costa,Female,2001-06-17,24,Permanent Resident,Mozambique,MO422896,Asylum Seeker Permit,2022-12-16,2024-12-15,ASP50702,Refugee Status Granted,ruimendes@mozambique.com,(351) 924 924 170,"Largo Domingues, 10, 5157-036 Pombal",Penafiel,Western Cape,5648-578,Vendedor ao domicílio,Portuguese,8
'8111074883000,Olwethu,Nondaba,Female,1981-11-07,43,Citizen,South Africa,69091659,N/A,N/A,N/A,N/A,N/A,onandisa@africa.com,4154914736,"25 James Indlela, Vanderbijlpark, 6721",Centurion,Gauteng,1101,Engineering geologist,Zulu,N/A
'8703033534031,Nomathemba,Mphazima,Female,1987-03-03,38,Citizen,South Africa,73729966,N/A,N/A,N/A,N/A,N/A,lguma@co.za,206.749.1911,"7850 Frere Indawo, Mahikeng, 5548",Upington,Limpopo,9384,"Exhibitions officer, museum/gallery",Zulu,N/A
'4407183514024,Thabisa,Qwabe,Female,1944-07-18,81,Citizen,South Africa,22384730,N/A,N/A,N/A,N/A,N/A,thabisajali@co.za,001-515-883-0632x50101,"5318 York Ithafa, Upington, 1428",iKapa,KwaZulu-Natal,2272,Advice worker,Zulu,N/A
'7602074195020,Nomvula,Mabhodla,Female,1976-02-07,49,Permanent Resident,South Africa,53434369,N/A,N/A,N/A,N/A,N/A,nomusa04@co.za,001-482-605-1887,"93 Victoria Isitaladi, Klerksdorp, 4122",Kimberley,Eastern Cape,9705,Paediatric nurse,Zulu,N/A
'PR20986523,Musa,Ngomane,Male,2001-11-30,23,Citizen,Somalia,10054520,Business Visa,2023-12-03,2033-11-30,PER99622,N/A,umahlalela@com,854.444.1755,"13 President Isitaladi, Middelburg, 1097",Kimberley,Mpumalanga,9481,Diplomatic Services operational officer,Zulu,19
'0002227471035,Mandla,Mathenjwa,Male,2000-02-22,25,Citizen,South Africa,14547361,N/A,N/A,N/A,N/A,N/A,mandla89@za.net,+1-347-636-6024x34559,"68 William Isitaladi, uMgungundlovu, 4703",Middelburg,Limpopo,3277,Sports development officer,Zulu,N/A
'5404288174074,Mthokozisi,Khukhuza,Male,1954-04-28,71,Citizen,South Africa,65017612,N/A,N/A,N/A,N/A,N/A,dumakudethando@za.net,386-837-9476x60314,"9160 Church Isitaladi, Thohoyandou, 3923",Uitenhage,North West,3671,Financial planner,Zulu,N/A
'PR82811214,Sibusisiwe,Njapha,Female,2005-03-23,20,Asylum Seeker,Tanzania,67016789,Work Visa,2023-10-07,2033-10-04,PER47798,N/A,ngomanejabulani@com,9392466562,"9985 Commissioner Ithafa, Witbank, 4764",Paarl,Eastern Cape,8875,Drilling engineer,Zulu,6
'4006098065008,Mandla,Thumbela,Male,1940-06-09,85,Citizen,South Africa,11187861,N/A,N/A,N/A,N/A,N/A,nhlanhlanozizwe@africa.com,+1-969-299-3524x436,"92 Walter Sisulu Indawo, Uitenhage, 8163",Soweto,Eastern Cape,9959,Emergency planning/management officer,Zulu,N/A
'AS181687,Robert,Clerc,Male,1994-09-11,31,Citizen,United Kingdom,595298840,Asylum Seeker Permit,2025-03-02,2027-03-02,ASP76419,Application Submitted,sylvielecomte@uk.com,+33 (0)3 75 10 92 24,"rue de Ferreira, 19495 Martin",Saint Anouk,Mpumalanga,10927,rudologue,French,12
'9410193277099,Thembekile,Nondlela,Female,1994-10-19,30,Citizen,South Africa,29601666,N/A,N/A,N/A,N/A,N/A,nomthandazomdladla@za.net,+1-757-759-0245x656,"3151 Elizabeth Ithafa, Welkom, 4681",eGoli,Limpopo,3303,"Clinical scientist, histocompatibility and immunogenetics",Zulu,N/A
'7311084370056,Bhekizizwe,Nkosi,Female,1973-11-08,51,Citizen,South Africa,35753064,N/A,N/A,N/A,N/A,N/A,omasondo@co.za,882-756-3530,"5349 President Umgwaqo, Mbombela, 4909",Uitenhage,North West,8877,"Engineer, agricultural",Zulu,N/A
'TV63469,Thibault,Faivre,Male,2001-12-27,23,Temporary Visa,United States,269619128,Study Visa,2023-03-02,2025-10-13,VIS84034,N/A,jeannine37@com,04 11 84 27 41,"52, chemin de Baron, 10598 MarchandBourg",Weber,Eastern Cape,85582,poissonnier,French,7
'7409164494091,Nonhlanhla,Thwala,Female,1974-09-16,50,Citizen,South Africa,42977159,N/A,N/A,N/A,N/A,N/A,vusumuzi60@africa.com,302.597.6071x23662,"33 Elizabeth Ithafa, Klerksdorp, 6858",Newcastle,Western Cape,4571,Dancer,Zulu,N/A
'5508297016080,Thalente,Phewa,Male,1955-08-29,70,Citizen,South Africa,68167539,N/A,N/A,N/A,N/A,N/A,psothole@co.za,+1-871-712-0824,"19 Queen Ithafa, Krugersdorp, 5294",Newcastle,Limpopo,9785,Dramatherapist,Zulu,N/A
'TV50520,Thabisa,Nkomose,Female,1980-01-03,45,Permanent Resident,Lesotho,89283336,Relative's Visa,2023-01-20,2024-02-08,VIS98811,N/A,thabisilejobe@net,268.916.8295,"42 Main Umgwaqo, Newcastle, 3932",Potchefstroom,Western Cape,8209,Research scientist (physical sciences),Zulu,0
'8807218813076,Lwandile,Nxele,Male,1988-07-21,37,Permanent Resident,South Africa,98114872,N/A,N/A,N/A,N/A,N/A,musa56@za.net,(955)400-2533,"2310 Frere Isitaladi, Krugersdorp, 8044",Soweto,Eastern Cape,9910,"Psychologist, prison and probation services",Zulu,N/A
'PR26752663,Bhekani,Ncusi,Male,2001-03-28,24,Citizen,Ghana,G6759199,Retirement Visa,2023-05-23,2033-05-20,PER40957,N/A,cweza@com.gh,+1-518-920-7236,"109 Commissioner Umgwaqo, Newcastle, 9338",Upington,Limpopo,6342,Manufacturing systems engineer,Zulu,4
'AS462014,Thalente,Bhensela,Male,2004-12-06,20,Citizen,Botswana,BO626200,Asylum Seeker Permit,2024-08-30,2026-08-30,ASP86909,Interview Scheduled,sibonelo30@com,538.606.6544x4623,"8026 Commissioner Indawo, Middelburg, 7207",Stellenbosch,Gauteng,6828,Technical sales engineer,Zulu,17
'7701242392073,Nqobizitha,Thusini,Female,1977-01-24,48,Asylum Seeker,South Africa,46834497,N/A,N/A,N/A,N/A,N/A,pkhuba@co.za,(889)553-0341x775,"93 York Indawo, Kimberley, 5434",Stellenbosch,Gauteng,4783,Office manager,Zulu,N/A
'9208301945082,Thandiwe,Mangena,Female,1992-08-30,33,Citizen,South Africa,74150379,N/A,N/A,N/A,N/A,N/A,nonjabulombhense@co.za,739-803-7152,"93 Jan Smuts Isitaladi, Boksburg, 9717",Bethlehem,Mpumalanga,1216,Company secretary,Zulu,N/A
