ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Biometric Score,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'8709205429031,Sandile,Lubelo,Male,1987-09-20,38,Citizen,South Africa,52624159,N/A,N/A,N/A,N/A,N/A,0.83,bhekokwakhe09@africa.com,001-235-589-1504x87473,"3354 Rivonia Umgwaqo, Mbombela, 7245",Centurion,Mpumalanga,9299,Bookseller,Zulu,N/A
'6509156215097,Mandlakhe,Juqula,Male,1965-09-15,60,Citizen,South Africa,45222530,N/A,N/A,N/A,N/A,N/A,0.88,tmagujwa@za.net,(330)897-7334x90525,"78 Victoria Indawo, Kimberley, 5136",Centurion,Western Cape,1953,Pensions consultant,Zulu,N/A
'5902122115034,Nothando,Phethela,Female,1959-02-12,66,Permanent Resident,South Africa,47140727,N/A,N/A,N/A,N/A,N/A,0.82,khanyisile63@co.za,+1-342-773-8309x7178,"50 Voortrekker Ithafa, Vereeniging, 2714",iKapa,Free State,7008,Editorial assistant,Zulu,N/A
'PR99592398,Musa,Mahlobo,Male,1994-04-18,31,Asylum Seeker,Malawi,51901438,Critical Skills Visa,2024-01-17,2034-01-14,PER25981,N/A,0.63,rdikane@net,001-996-521-6161x365,"80 Stanley Isitaladi, Sasolburg, 4759",Thohoyandou,North West,4508,"Surveyor, insurance",Zulu,13
'9909174727074,Nomcebo,Jibela,Female,1999-09-17,26,Citizen,South Africa,27472551,N/A,N/A,N/A,N/A,N/A,0.85,zinhle89@co.za,+1-543-826-3021x94410,"7107 Church Indawo, iBhayi, 2399",iBhayi,Free State,1762,Field trials officer,Zulu,N/A
'6811144862015,Nozibusiso,Ncusi,Female,1968-11-14,56,Citizen,South Africa,19384992,N/A,N/A,N/A,N/A,N/A,0.73,thumbezagugulethu@africa.com,(947)939-1908x2362,"39 Churchill Isitaladi, Potchefstroom, 7560",Musina,Mpumalanga,8599,Sales executive,Zulu,N/A
'5006181802078,Nomcebo,Vunisa,Female,1950-06-18,75,Permanent Resident,South Africa,23174824,N/A,N/A,N/A,N/A,N/A,0.98,lungilekunene@africa.com,001-658-650-4467x1110,"13 Albertina Sisulu Indawo, Bloemfontein, 5771",Upington,KwaZulu-Natal,7712,Hydrologist,Zulu,N/A
'7807056953032,S'fiso,Miya,Male,1978-07-05,47,Citizen,South Africa,41298359,N/A,N/A,N/A,N/A,N/A,0.8,simphiwemwelase@co.za,599-338-2752,"6814 Adelaide Isitaladi, Musina, 7781",Springs,Gauteng,5250,Animal technologist,Zulu,N/A
'7504105892090,Mlungisi,Tukane,Male,1975-04-10,50,Citizen,South Africa,67801079,N/A,N/A,N/A,N/A,N/A,0.7,nyembezinomusa@co.za,940.385.3104,"644 Churchill Isitaladi, eThekwini, 2939",Kathu,North West,3920,Special effects artist,Zulu,N/A
'6109100346098,Thalente,Khuluse,Female,1961-09-10,64,Citizen,South Africa,84038445,N/A,N/A,N/A,N/A,N/A,1.0,zibuyilemanzi@africa.com,255-662-7600,"11 Joseph Umgwaqo, uMgungundlovu, 4179",iBhayi,Northern Cape,9272,IT trainer,Zulu,N/A
'0409263665018,Nomathemba,Thabizolo,Female,2004-09-26,21,Permanent Resident,South Africa,45798204,N/A,N/A,N/A,N/A,N/A,1.0,makhedamalwandile@africa.com,001-406-272-6609,"1623 James Ithafa, Soweto, 3032",Tembisa,Western Cape,1218,Tour manager,Zulu,N/A
'AS355037,Nomagugu,Makhulukhulu,Female,1982-03-09,43,Citizen,Lesotho,60037924,Asylum Seeker Permit,2024-04-04,2026-04-04,ASP18122,Application Submitted,0.35,londisizwegoje@net,853.640.0546x775,"700 Elizabeth Isitaladi, eGoli, 3060",Chatsworth,Eastern Cape,1791,"Surveyor, building control",Zulu,1
'4611298033062,Mandla,Nhlapho,Male,1946-11-29,78,Temporary Visa,South Africa,42626849,N/A,N/A,N/A,N/A,N/A,0.84,thabisa37@za.net,809.772.4242,"2617 Main Ithafa, Mahikeng, 8291",Boksburg,Eastern Cape,8188,Multimedia programmer,Zulu,N/A
'7803184610064,Dumisani,Mlungwana,Female,1978-03-18,47,Permanent Resident,South Africa,62668245,N/A,N/A,N/A,N/A,N/A,0.9,mthantidumisile@co.za,001-527-273-2287x72765,"990 William Indawo, Kimberley, 7932",Vanderbijlpark,KwaZulu-Natal,2623,Dance movement psychotherapist,Zulu,N/A
'TV21066,Sphiwe,Tukane,Male,1999-06-10,26,Citizen,Lesotho,23314324,Retirement Visa,2025-04-11,2025-10-05,VIS74924,N/A,0.78,khanyisile37@net,299-241-7077x6217,"61 Jan Smuts Isitaladi, Polokwane, 2948",Bloemfontein,Free State,7209,Health physicist,Zulu,14
'7305230476007,Nobantu,Nduli,Female,1973-05-23,52,Citizen,South Africa,18494091,N/A,N/A,N/A,N/A,N/A,1.0,fgambu@africa.com,572.373.0471x413,"1017 Smith Indawo, iBhayi, 5210",George,Mpumalanga,9444,"Engineer, petroleum",Zulu,N/A
'7905300523042,Ndumiso,Ngcobo,Female,1979-05-30,46,Citizen,South Africa,34472207,N/A,N/A,N/A,N/A,N/A,0.91,khozasiphesihle@co.za,580.708.2558x130,"37 Albertina Sisulu Indawo, iKapa, 6147",Stellenbosch,Mpumalanga,9101,Horticultural consultant,Zulu,N/A
'4011277050069,Siyabonga,Sondisa,Male,1940-11-27,84,Citizen,South Africa,34914426,N/A,N/A,N/A,N/A,N/A,0.75,nomalangaswazi@za.net,903-505-6868x7397,"2829 Oxford Indlela, Vereeniging, 4729",Mbombela,KwaZulu-Natal,4769,Industrial buyer,Zulu,N/A
'PR27893014,Capucine,Chauvin,Female,1995-06-26,30,Permanent Resident,Democratic Republic of Congo,96293680,Relative's Visa,2025-07-16,2035-07-14,PER86278,N/A,0.85,francoisrenaud@net,+33 (0)7 55 11 05 78,"chemin Jourdan, 61499 Sainte Julie-les-Bains",Bouvet,Western Cape,79621,opérateur de raffinerie,French,13
'7503120351012,Nomthandazo,Mbekwa,Female,1975-03-12,50,Citizen,South Africa,21144840,N/A,N/A,N/A,N/A,N/A,0.78,langalibalelembili@co.za,456-597-0439x94069,"940 King Isitaladi, Thohoyandou, 7909",Soweto,North West,5084,Medical technical officer,Zulu,N/A
'4508157919082,S'fiso,Nxele,Male,1945-08-15,80,Permanent Resident,South Africa,49366487,N/A,N/A,N/A,N/A,N/A,0.72,dumisile14@africa.com,561-944-0451,"8604 George Umgwaqo, Centurion, 4822",Bethlehem,Mpumalanga,7940,Barrister's clerk,Zulu,N/A
'AS714794,Andreia,Matos,Female,1995-09-01,30,Citizen,Mozambique,MO673940,Asylum Seeker Permit,2024-11-29,2026-11-29,ASP59531,Application Submitted,0.38,rodrigo77@co.mz,200 840 919,"Travessa de Maia, 6, 6974-338 Espinho",Valpaços,Mpumalanga,9991-957,Bagageiro,Portuguese,13
'6304064086079,Nomasonto,Magwaza,Female,1963-04-06,62,Citizen,South Africa,64331618,N/A,N/A,N/A,N/A,N/A,0.8,pbele@africa.com,723-684-8186,"5912 Smith Indawo, Rustenburg, 9037",Chatsworth,North West,1553,Television camera operator,Zulu,N/A
'7003154716006,Thembeka,Boyabenyathi,Female,1970-03-15,55,Citizen,South Africa,12715698,N/A,N/A,N/A,N/A,N/A,0.88,ndumisomnqayi@co.za,+1-426-665-4921,"402 Paul Kruger Ithafa, Mbombela, 2844",Vereeniging,KwaZulu-Natal,5240,Outdoor activities/education manager,Zulu,N/A
'5704291576077,Mnqobi,Mayise,Female,1957-04-29,68,Asylum Seeker,South Africa,23723632,N/A,N/A,N/A,N/A,N/A,0.83,majozisilondile@co.za,001-282-813-4288x61534,"438 Queen Umgwaqo, Rustenburg, 8235",Rustenburg,Mpumalanga,5655,"Engineer, manufacturing",Zulu,N/A
'7210177095000,Vusumuzi,Mntambo,Male,1972-10-17,52,Citizen,South Africa,68065960,N/A,N/A,N/A,N/A,N/A,0.81,nomasontomcanco@co.za,001-339-325-6266,"47 Joseph Umgwaqo, Tembisa, 4840",Bloemfontein,Western Cape,5524,Nature conservation officer,Zulu,N/A
'5006171265021,Mnqobi,Mntambo,Female,1950-06-17,75,Citizen,South Africa,68732081,N/A,N/A,N/A,N/A,N/A,0.74,wxaba@africa.com,(201)496-0053,"88 Frere Indawo, Witbank, 5185",iKapa,Western Cape,7357,"Engineer, biomedical",Zulu,N/A
'0005246162018,Musa,Sondisa,Male,2000-05-24,25,Citizen,South Africa,15140990,N/A,N/A,N/A,N/A,N/A,0.91,ysiyaya@africa.com,505-923-4495,"1975 Elizabeth Indawo, Thohoyandou, 3791",George,Limpopo,4006,Museum/gallery curator,Zulu,N/A
'PR15374222,Siyabonga,Mathunjwa,Male,1984-07-27,41,Citizen,Zambia,75650476,Retirement Visa,2023-05-14,2033-05-11,PER71301,N/A,0.82,gdubazane@com,7596719129,"8281 Churchill Umgwaqo, George, 2015",Tembisa,Gauteng,2455,Retail buyer,Zulu,10
'PR85005876,Stéphane,Humbert,Male,1991-10-03,34,Citizen,United States,787766230,Relative's Visa,2023-12-25,2033-12-22,PER23134,N/A,0.84,lorraineblanchet@us.com,+33 (0)2 40 74 71 34,"rue Claudine Grégoire, 67226 Sainte Marc",Monnier-sur-Mer,North West,93546,directeur de création,French,18
'4701252351028,Londiwe,Mahlangu,Female,1947-01-25,78,Citizen,South Africa,38745168,N/A,N/A,N/A,N/A,N/A,0.83,anonkosi@za.net,3832191682,"9651 George Umgwaqo, Chatsworth, 9222",Tembisa,Northern Cape,5628,Environmental manager,Zulu,N/A
'7503224670043,Olwethu,Maziya,Female,1975-03-22,50,Citizen,South Africa,22013541,N/A,N/A,N/A,N/A,N/A,0.72,nkazimulokunene@africa.com,(433)764-4305x300,"996 Victoria Indawo, Musina, 9605",Vereeniging,Western Cape,6482,Building surveyor,Zulu,N/A
'4405177922033,Mandlakhe,Ntsele,Male,1944-05-17,81,Citizen,South Africa,64189520,N/A,N/A,N/A,N/A,N/A,0.75,fenyazenzele@africa.com,439-424-1629,"7862 Frere Umgwaqo, Tembisa, 2746",Soweto,North West,2983,Higher education careers adviser,Zulu,N/A
'8608313903039,Londiwe,Gxabhashe,Female,1986-08-31,39,Temporary Visa,South Africa,54960000,N/A,N/A,N/A,N/A,N/A,0.99,thabisile33@co.za,001-653-398-4658,"4742 Stanley Indawo, Bethlehem, 2587",Bethlehem,North West,7447,Software engineer,Zulu,N/A
'7309014186056,Thembeka,Mtumaseli,Female,1973-09-01,52,Citizen,South Africa,90570543,N/A,N/A,N/A,N/A,N/A,0.82,makhobasibongile@za.net,708-470-8232x2063,"8187 Voortrekker Ithafa, iKapa, 7752",Uitenhage,Western Cape,8502,Medical secretary,Zulu,N/A
'4605095324047,Thabani,Nyazitla,Male,1946-05-09,79,Citizen,South Africa,75740484,N/A,N/A,N/A,N/A,N/A,0.78,sonqandilenozizwe@africa.com,835-330-0474x2371,"1448 Jan Smuts Ithafa, Kathu, 5615",Newcastle,Free State,1502,"Engineer, technical sales",Zulu,N/A
'9507303489037,Zibuyile,Mawanda,Female,1995-07-30,30,Citizen,South Africa,13709013,N/A,N/A,N/A,N/A,N/A,0.71,madinanethandazile@za.net,5032339633,"714 Napier Ithafa, Sasolburg, 6669",Paarl,KwaZulu-Natal,9515,Pensions consultant,Zulu,N/A
'6111093111042,Zakhele,Mveni,Female,1961-11-09,63,Citizen,South Africa,45896626,N/A,N/A,N/A,N/A,N/A,0.71,mndwandwe@za.net,(650)350-0519x806,"3674 Commissioner Isitaladi, Vereeniging, 9199",Potchefstroom,Limpopo,6311,Clinical psychologist,Zulu,N/A
'6812265773068,Njabulo,Gengeshe,Male,1968-12-26,56,Temporary Visa,South Africa,97260976,N/A,N/A,N/A,N/A,N/A,0.99,mashabasibonelo@za.net,(906)241-0001,"365 Grey Ithafa, Mbombela, 3644",Rustenburg,KwaZulu-Natal,2980,Translator,Zulu,N/A
'AS904925,Mcebisi,Mhayise,Male,1989-02-20,36,Citizen,Botswana,BO377423,Asylum Seeker Permit,2023-01-16,2025-01-15,ASP54099,Application Submitted,0.72,sibongile84@org,+1-713-726-2044x4390,"5239 Main Umgwaqo, uMgungundlovu, 6282",Kimberley,Northern Cape,9247,Television/film/video producer,Zulu,1
'AS740694,Andile,Galu,Male,1991-11-19,33,Permanent Resident,Zimbabwe,ZI230593,Asylum Seeker Permit,2024-08-06,2026-08-06,ASP32631,Appeal Pending,0.55,kmkhumbuzi@zimbabwe.com,(876)840-9610x17271,"8764 Short Indawo, George, 2595",Bloemfontein,Gauteng,5885,Warehouse manager,Zulu,18
'9105102060053,Nkazimulo,Jamasijadu,Female,1991-05-10,34,Citizen,South Africa,76553011,N/A,N/A,N/A,N/A,N/A,0.98,thabisambungela@africa.com,565-521-3216x268,"7804 Charles Umgwaqo, iKapa, 8793",eGoli,Gauteng,7280,Air cabin crew,Zulu,N/A
'7501292957041,Thabisile,Magononde,Female,1975-01-29,50,Permanent Resident,South Africa,73568796,N/A,N/A,N/A,N/A,N/A,0.99,mandla38@za.net,001-657-881-5952x341,"210 Napier Isitaladi, Welkom, 5671",Rustenburg,North West,2769,Data processing manager,Zulu,N/A
'PR71488784,Aimée,Didier,Female,1975-02-06,50,Permanent Resident,United States,262439318,Business Visa,2024-02-17,2034-02-14,PER30975,N/A,0.75,ygay@us.com,+33 (0)4 15 64 45 58,"boulevard Louis, 55171 Lévydan",Cohen,Northern Cape,07428,ingénieur gaz,French,1
'9509224615046,Owethu,Nkala,Female,1995-09-22,30,Citizen,South Africa,96000350,N/A,N/A,N/A,N/A,N/A,0.89,rmbamali@co.za,8616055562,"235 Elizabeth Isitaladi, Randfontein, 3651",Upington,Gauteng,5425,"Engineer, maintenance (IT)",Zulu,N/A
'9909025351070,Sibonelo,Langeni,Male,1999-09-02,26,Citizen,South Africa,16235794,N/A,N/A,N/A,N/A,N/A,0.9,wgengeshe@co.za,+1-484-835-2552,"878 Milner Umgwaqo, Chatsworth, 8846",eThekwini,Eastern Cape,6960,Hydrogeologist,Zulu,N/A
'4302236474022,Nhlanhla,Ndlanya,Male,1943-02-23,82,Permanent Resident,South Africa,71087206,N/A,N/A,N/A,N/A,N/A,0.94,hmshikela@africa.com,+1-685-789-7426,"128 Edward Indawo, Boksburg, 7661",Kathu,KwaZulu-Natal,7574,Television production assistant,Zulu,N/A
'8909107011074,Njabulo,Majoka,Male,1989-09-10,36,Permanent Resident,South Africa,39184943,N/A,N/A,N/A,N/A,N/A,0.8,mnqobidinangwe@za.net,001-404-274-8209x0625,"658 Prince Indawo, iBhayi, 2329",Vereeniging,Northern Cape,8224,"Psychotherapist, dance movement",Zulu,N/A
'4306122978054,Sihawukele,Mncube,Female,1943-06-12,82,Permanent Resident,South Africa,91343453,N/A,N/A,N/A,N/A,N/A,0.86,mcebisi15@za.net,001-514-654-7774x78488,"13 Paul Kruger Umgwaqo, Kimberley, 7544",Vereeniging,Mpumalanga,8645,Event organiser,Zulu,N/A
'7512283613047,Nkazimulo,Mnquhe,Female,1975-12-28,49,Citizen,South Africa,20078232,N/A,N/A,N/A,N/A,N/A,0.93,mnowanqa@co.za,001-681-669-2710x72830,"42 Queen Indawo, Polokwane, 9664",Polokwane,Gauteng,6228,Structural engineer,Zulu,N/A
'6912230951089,Sihawukele,Sithenjwa,Female,1969-12-23,55,Citizen,South Africa,37754774,N/A,N/A,N/A,N/A,N/A,0.87,nomvula94@co.za,920.245.5431x79225,"5291 Queen Umgwaqo, eThekwini, 6590",Chatsworth,Eastern Cape,4073,"Editor, magazine features",Zulu,N/A
'PR80431771,Emmanuel,Pruvost,Male,1980-08-01,45,Citizen,France,791507877,Critical Skills Visa,2022-10-17,2032-10-14,PER49749,N/A,0.94,michel63@france.com,+33 (0)1 74 89 04 95,"rue Ollivier, 24876 Bodin",Blanc,Limpopo,68105,ferronnier d'art,French,16
'TV46678,Mcebisi,Phakathwayo,Male,1978-11-10,46,Citizen,Zimbabwe,ZI815661,Relative's Visa,2024-07-30,2026-05-26,VIS99526,N/A,0.73,xmshikila@co.zw,+1-221-241-6963x8984,"53 York Indlela, Krugersdorp, 5749",Boksburg,Northern Cape,6894,"Geneticist, molecular",Zulu,16
'8201049239024,Mthokozisi,Mbili,Male,1982-01-04,43,Asylum Seeker,South Africa,49455702,N/A,N/A,N/A,N/A,N/A,0.93,thabisamlangeni@co.za,+1-638-637-4079,"6198 Somerset Indawo, Polokwane, 9825",Rustenburg,KwaZulu-Natal,6111,Health service manager,Zulu,N/A
'0405252697055,Khanyisile,Madziba,Female,2004-05-25,21,Citizen,South Africa,12287851,N/A,N/A,N/A,N/A,N/A,0.83,kngobisi@africa.com,001-982-921-5225x8448,"326 West Ithafa, Potchefstroom, 7200",Bloemfontein,North West,7050,Interpreter,Zulu,N/A
'AS285541,Sandile,Nyandeni,Male,1982-05-06,43,Temporary Visa,Ghana,G7111541,Asylum Seeker Permit,2025-05-21,2027-05-21,ASP28121,Interview Scheduled,0.53,mvubuthembeka@ghana.com,(425)879-2422x1900,"455 William Umgwaqo, Boksburg, 4454",Tembisa,KwaZulu-Natal,5894,"Psychotherapist, dance movement",Zulu,2
'4603178957041,Mandlakhe,Caluza,Male,1946-03-17,79,Citizen,South Africa,30576495,N/A,N/A,N/A,N/A,N/A,0.74,wkhomo@africa.com,746.362.4951x46180,"6651 Edward Indawo, Thohoyandou, 4802",Krugersdorp,Eastern Cape,4318,Ecologist,Zulu,N/A
'PR82096301,Thembeka,Mnquhe,Female,1973-08-20,52,Asylum Seeker,Botswana,BO110893,Corporate Visa,2024-10-14,2034-10-12,PER92908,N/A,0.77,nonjabulo63@net,659.741.4763x223,"41 Main Ithafa, Chatsworth, 7930",Potchefstroom,KwaZulu-Natal,3474,Phytotherapist,Zulu,5
'9809024067028,Londisizwe,Mbende,Female,1998-09-02,27,Citizen,South Africa,28601614,N/A,N/A,N/A,N/A,N/A,0.94,csikwayo@africa.com,914.428.9596x905,"68 Jan Smuts Ithafa, Vanderbijlpark, 9462",Uitenhage,Free State,1870,Adult nurse,Zulu,N/A
'6107188544085,Bandile,Nomvuma,Male,1961-07-18,64,Citizen,South Africa,69788848,N/A,N/A,N/A,N/A,N/A,0.86,msabela@co.za,553.237.5804,"169 Long Umgwaqo, Witbank, 1740",Mahikeng,Free State,1002,Arboriculturist,Zulu,N/A
'5602033123026,Dumisani,Binda,Female,1956-02-03,69,Citizen,South Africa,36783480,N/A,N/A,N/A,N/A,N/A,0.75,luqevusumuzi@africa.com,201.819.7781x19357,"26 Queen Indawo, Thohoyandou, 8426",Mahikeng,Gauteng,9081,Risk analyst,Zulu,N/A
'4604101636042,Nozizwe,Mvubu,Female,1946-04-10,79,Citizen,South Africa,24998775,N/A,N/A,N/A,N/A,N/A,0.9,bhekanisompisi@africa.com,+1-339-362-4320x5958,"623 Walter Sisulu Isitaladi, Klerksdorp, 1990",Springs,Western Cape,2133,"Designer, ceramics/pottery",Zulu,N/A
'0008257553091,Mthokozisi,Mjwara,Male,2000-08-25,25,Citizen,South Africa,26196879,N/A,N/A,N/A,N/A,N/A,0.8,jabulani54@africa.com,+1-626-821-9315x836,"207 Gandhi Ithafa, Kathu, 8352",Uitenhage,Western Cape,4386,Animator,Zulu,N/A
'TV60960,Jabulani,Mzulwini,Male,1976-07-25,49,Citizen,Lesotho,11745012,Relative's Visa,2025-02-25,2026-11-22,VIS67364,N/A,0.62,mahlobonothando@org,(631)270-8008x584,"77 Prince Indlela, Newcastle, 9368",Klerksdorp,Eastern Cape,2961,Field trials officer,Zulu,8
'7503247064028,Sphiwe,Mkhonza,Male,1975-03-24,50,Citizen,South Africa,43246693,N/A,N/A,N/A,N/A,N/A,0.89,busisiwembonane@co.za,450.848.3533,"3938 Stanley Indawo, Kathu, 4500",Benoni,Free State,1703,Veterinary surgeon,Zulu,N/A
'4103162094000,Nobantu,Mbili,Female,1941-03-16,84,Citizen,South Africa,60872533,N/A,N/A,N/A,N/A,N/A,0.76,hlabisasiyabonga@co.za,821-668-7941x0656,"8307 Voortrekker Indlela, Stellenbosch, 1713",Soweto,Northern Cape,7162,Arboriculturist,Zulu,N/A
'PR51231403,Nathalie,Pinto,Female,2003-05-16,22,Citizen,France,731169060,Work Visa,2023-02-20,2033-02-17,PER86444,N/A,0.84,danielaugustin@fr,0558644938,"58, avenue de Klein, 63719 Schmittboeuf",Sainte Margaud,Western Cape,61378,chef de projet éolien,French,7
'TV93939,Susanne,Pichon,Female,1970-09-23,55,Citizen,France,816038948,Critical Skills Visa,2024-01-07,2025-01-22,VIS77986,N/A,0.78,marie61@france.com,01 44 73 45 84,"rue De Oliveira, 19837 Sainte Éric-la-Forêt",Perez,Gauteng,65938,ingénieur en aéronautique,French,7
'PR84639163,Silondile,Mayisela,Female,1982-04-30,43,Citizen,Botswana,BO655776,Corporate Visa,2024-11-20,2034-11-18,PER58347,N/A,0.84,mswelisiphesihle@net,+1-242-384-9860x31264,"117 Church Umgwaqo, Mbombela, 5067",Springs,Western Cape,7106,"Accountant, chartered public finance",Zulu,5
'4402234681049,Thembekile,Dlabazane,Female,1944-02-23,81,Permanent Resident,South Africa,30211850,N/A,N/A,N/A,N/A,N/A,0.77,mhlongosibusisiwe@co.za,389-532-7993,"43 High Umgwaqo, Vereeniging, 6933",Mahikeng,North West,2513,Hydrographic surveyor,Zulu,N/A
'PR23255682,Thando,Xaba,Male,2003-12-14,21,Citizen,Ghana,G6226501,Corporate Visa,2022-11-10,2032-11-07,PER51030,N/A,0.84,lnonkululeko@com.gh,(647)751-7889x89660,"3810 Cecil Indlela, Bethlehem, 2378",Welkom,Limpopo,7809,"Surveyor, planning and development",Zulu,14
'7703297834045,Minenhle,Sibiya,Male,1977-03-29,48,Citizen,South Africa,98275843,N/A,N/A,N/A,N/A,N/A,0.87,nonhlanhlanowanqa@za.net,001-394-204-3058x9073,"9886 Somerset Indawo, Musina, 1357",Mahikeng,Limpopo,6494,Copy,Zulu,N/A
'6804219954001,Mthokozisi,Mpikela,Male,1968-04-21,57,Permanent Resident,South Africa,99640113,N/A,N/A,N/A,N/A,N/A,0.83,rmwelase@africa.com,953.867.7362,"1666 William Umgwaqo, Kathu, 6167",Tembisa,Eastern Cape,4823,Fish farm manager,Zulu,N/A
'8011213544087,Dumisile,Nodlomo,Female,1980-11-21,44,Permanent Resident,South Africa,72816736,N/A,N/A,N/A,N/A,N/A,1.0,nomcebo43@africa.com,001-503-880-6162x3940,"8991 Paul Kruger Indlela, Bloemfontein, 1015",iBhayi,Free State,3094,Computer games developer,Zulu,N/A
'8601186902037,Sandile,Nombhoco,Male,1986-01-18,39,Citizen,South Africa,57155562,N/A,N/A,N/A,N/A,N/A,0.8,sfisonjapha@za.net,257.664.7390,"8607 Joseph Indawo, Tembisa, 3741",Uitenhage,Gauteng,1420,Health physicist,Zulu,N/A
'6703041004076,Noxolo,Nsele,Female,1967-03-04,58,Citizen,South Africa,28279727,N/A,N/A,N/A,N/A,N/A,0.84,pnondaba@za.net,810.833.7994x155,"82 Queen Ithafa, Tembisa, 3613",Vereeniging,Northern Cape,6140,Public relations officer,Zulu,N/A
'PR65653537,Sphiwe,Kheswa,Male,1998-11-10,26,Citizen,Tanzania,28772199,Relative's Visa,2022-10-26,2032-10-23,PER35296,N/A,0.72,noxolo96@net,464.374.7623x6228,"118 Queen Indawo, Rustenburg, 2849",Newcastle,Limpopo,3553,Sales executive,Zulu,19
'TV97856,Zinhle,Ngwazi,Female,1992-06-10,33,Asylum Seeker,Ghana,G1294302,Critical Skills Visa,2022-11-06,2024-12-02,VIS25194,N/A,0.76,nozizwemvuyana@com.gh,263.262.1623x9330,"25 Churchill Umgwaqo, Tembisa, 4367",Thohoyandou,Eastern Cape,8359,"Therapist, music",Zulu,8
'5412284849070,Nobantu,Bele,Female,1954-12-28,70,Citizen,South Africa,30358909,N/A,N/A,N/A,N/A,N/A,0.91,langalibalele14@za.net,334-872-5511x947,"76 George Ithafa, Chatsworth, 9300",Middelburg,North West,2654,"Engineer, aeronautical",Zulu,N/A
'4510093317089,Nqobizitha,Shinga,Female,1945-10-09,79,Citizen,South Africa,19065208,N/A,N/A,N/A,N/A,N/A,1.0,mlangenikhanyisile@za.net,858.447.8517,"2221 West Ithafa, Soweto, 8045",Randfontein,Limpopo,7182,Industrial buyer,Zulu,N/A
'PR45583225,Nomasonto,Gedeza,Female,1979-02-18,46,Permanent Resident,Lesotho,82898788,Relative's Visa,2023-11-01,2033-10-29,PER73052,N/A,0.6,mabikalondiwe@org,548.957.6548,"176 Voortrekker Indawo, Stellenbosch, 6395",iBhayi,Limpopo,6023,"Optician, dispensing",Zulu,6
'4001205186058,Thabani,Magolwana,Male,1940-01-20,85,Citizen,South Africa,71754178,N/A,N/A,N/A,N/A,N/A,0.86,qkhanyeza@co.za,221-309-9826x24525,"8915 Walter Sisulu Indlela, Krugersdorp, 7802",eThekwini,Limpopo,7371,"Therapist, music",Zulu,N/A
'5401071943023,Owethu,Duma,Female,1954-01-07,71,Citizen,South Africa,41127687,N/A,N/A,N/A,N/A,N/A,0.95,mcebisisokhwebula@africa.com,257.280.9525x7537,"6847 Victoria Umgwaqo, eThekwini, 7271",Mbombela,Eastern Cape,5129,Clinical cytogeneticist,Zulu,N/A
'AS705918,Bandile,Mvubu,Male,1990-07-26,35,Citizen,Ethiopia,59511907,Asylum Seeker Permit,2022-12-26,2024-12-25,ASP96516,Refugee Status Granted,0.48,gugu90@com,7652484104,"74 Voortrekker Ithafa, Springs, 6935",eGoli,Eastern Cape,4086,Agricultural consultant,Zulu,5
'6708187758076,Musa,Gebhezi,Male,1967-08-18,58,Citizen,South Africa,70163295,N/A,N/A,N/A,N/A,N/A,0.99,vabazabandile@africa.com,(506)484-2087x99104,"2661 Clarence Isitaladi, Welkom, 4037",Springs,North West,2231,"Administrator, charities/voluntary organisations",Zulu,N/A
'7507088773019,Bandile,Yengwa,Male,1975-07-08,50,Citizen,South Africa,78955287,N/A,N/A,N/A,N/A,N/A,0.91,mbulazilondiwe@za.net,001-262-646-8780,"4251 Short Isitaladi, eThekwini, 2783",Boksburg,North West,2082,Customer service manager,Zulu,N/A
'8504039750074,Mzamo,Ndabase,Male,1985-04-03,40,Permanent Resident,South Africa,63335486,N/A,N/A,N/A,N/A,N/A,0.78,sithembisomakhathini@africa.com,+1-808-762-0829x613,"48 High Ithafa, eThekwini, 5628",Krugersdorp,Northern Cape,2789,Mining engineer,Zulu,N/A
'6401032051009,Busisiwe,Mkhokeleleki,Female,1964-01-03,61,Permanent Resident,South Africa,71066610,N/A,N/A,N/A,N/A,N/A,0.77,mzilankathagugulethu@za.net,(963)349-5624x224,"755 Joseph Umgwaqo, Mahikeng, 4601",iKapa,KwaZulu-Natal,5610,Art therapist,Zulu,N/A
